"Id","IsDeleted","LLC_BI__Amount_Budgeted__c","LLC_BI__Budget__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","Name"
"a1UWD000005gDgU2AU","false","0.0","a1WWD000002V38e2AC","","Framing Labor","","58.0","","","0.0","0.0","","0.0","","","a23Hu000004TDfmIAG","CLA-BD-0004145"
"a1UWD000005gDgV2AU","false","0.0","a1WWD000002V38e2AC","","Misc.","","92.0","","","0.0","0.0","","0.0","","","a23Hu000004TDfnIAG","CLA-BD-0004146"
"a1UWD000001iycp2AA","false","0.0","a1WWD000002AZPx2AO","","Fire Protection","","26.0","","","0.0","0.0","","0.0","","","a23al000006gvs9AAA","CLA-BD-0000894"
"a1UWD000001iycq2AA","false","0.0","a1WWD000002AZPx2AO","","Joint Sealers","","13.0","","","0.0","0.0","","0.0","","","a23al000006gvsAAAQ","CLA-BD-0000895"
"a1UWD000001iycr2AA","false","0.0","a1WWD000002AZPx2AO","","Resilient and Carpet Flooring","","20.0","","","0.0","0.0","","0.0","","","a23al000006gvsBAAQ","CLA-BD-0000896"
"a1UWD000001iycs2AA","false","0.0","a1WWD000002AZPx2AO","","Building Excavator","","4.0","","","0.0","0.0","","0.0","","","a23al000006gvsCAAQ","CLA-BD-0000897"
"a1UWD000001iyct2AA","false","0.0","a1WWD000002AZPx2AO","","Painting","","21.0","","","0.0","0.0","","0.0","","","a23al000006gvsDAAQ","CLA-BD-0000898"
"a1UWD000001iycu2AA","false","0.0","a1WWD000002AZPx2AO","","Sitework","","1.0","","","0.0","0.0","","0.0","","","a23al000006gvsEAAQ","CLA-BD-0000899"
"a1UWD000001iycv2AA","false","0.0","a1WWD000002AZPx2AO","","Misc. Specialities","","22.0","","","0.0","0.0","","0.0","","","a23al000006gvsFAAQ","CLA-BD-0000900"
"a1UWD000001iycw2AA","false","0.0","a1WWD000002AZPx2AO","","Electrical","","28.0","","","0.0","0.0","","0.0","","","a23al000006gvsGAAQ","CLA-BD-0000901"
"a1UWD000001iycx2AA","false","0.0","a1WWD000002AZPx2AO","","Ceramic Tile","","17.0","","","0.0","0.0","","0.0","","","a23al000006gvsHAAQ","CLA-BD-0000902"
"a1UWD000001iycy2AA","false","0.0","a1WWD000002AZPx2AO","","Landscaping","","3.0","","","0.0","0.0","","0.0","","","a23al000006gvsIAAQ","CLA-BD-0000903"
"a1UWD000001iycz2AA","false","0.0","a1WWD000002AZPx2AO","","Cast in Place Concrete","","5.0","","","0.0","0.0","","0.0","","","a23al000006gvsJAAQ","CLA-BD-0000904"
"a1UWD000001iyd02AA","false","0.0","a1WWD000002AZPx2AO","","Bituminous Damproofing","","11.0","","","0.0","0.0","","0.0","","","a23al000006gvsKAAQ","CLA-BD-0000905"
"a1UWD000001iyd12AA","false","0.0","a1WWD000002AZPx2AO","","Roofing &Sheetmetal Flashing","","12.0","","","0.0","0.0","","0.0","","","a23al000006gvsLAAQ","CLA-BD-0000906"
"a1UWD000001iyd22AA","false","0.0","a1WWD000002AZPx2AO","","Linear Metal Ceilings","","19.0","","","0.0","0.0","","0.0","","","a23al000006gvsMAAQ","CLA-BD-0000907"
"a1UWD000001iyd32AA","false","0.0","a1WWD000002AZPx2AO","","Studs/Drywall/EIFS","","16.0","","","0.0","0.0","","0.0","","","a23al000006gvsNAAQ","CLA-BD-0000908"
"a1UWD000001iyd42AA","false","0.0","a1WWD000002AZPx2AO","","Hydraulic Elevators","","24.0","","","0.0","0.0","","0.0","","","a23al000006gvsOAAQ","CLA-BD-0000909"
"a1UWD000001iyd52AA","false","0.0","a1WWD000002AZPx2AO","","Tilt-Up Precast Concrete","","6.0","","","0.0","0.0","","0.0","","","a23al000006gvsPAAQ","CLA-BD-0000910"
"a1UWD000001iyd62AA","false","0.0","a1WWD000002AZPx2AO","","Glass/Glazing","","15.0","","","0.0","0.0","","0.0","","","a23al000006gvsQAAQ","CLA-BD-0000911"
"a1UWD000001iyd72AA","false","0.0","a1WWD000002AZPx2AO","","Change Orders","","36.0","","","0.0","0.0","","0.0","","","a23al000006gvsRAAQ","CLA-BD-0000912"
"a1UWD000001iyd82AA","false","0.0","a1WWD000002AZPx2AO","","General Conditions","","29.0","","","0.0","0.0","","0.0","","","a23al000006gvsSAAQ","CLA-BD-0000913"
"a1UWD000001iyd92AA","false","0.0","a1WWD000002AZPx2AO","","Allowance - Precast Concrete Pane","","35.0","","","0.0","0.0","","0.0","","","a23al000006gvsTAAQ","CLA-BD-0000914"
"a1UWD000001iydA2AQ","false","0.0","a1WWD000002AZPx2AO","","S & C Bond","","30.0","","","0.0","0.0","","0.0","","","a23al000006gvsUAAQ","CLA-BD-0000915"
"a1UWD000001iydB2AQ","false","0.0","a1WWD000002AZPx2AO","","Allowance - Drywall Support/Finishing","","34.0","","","0.0","0.0","","0.0","","","a23al000006gvsVAAQ","CLA-BD-0000916"
"a1UWD000001iydC2AQ","false","0.0","a1WWD000002AZPx2AO","","Rough Carpentry","","9.0","","","0.0","0.0","","0.0","","","a23al000006gvsWAAQ","CLA-BD-0000917"
"a1UWD000001iydD2AQ","false","0.0","a1WWD000002AZPx2AO","","Fee","","31.0","","","0.0","0.0","","0.0","","","a23al000006gvsXAAQ","CLA-BD-0000918"
"a1UWD000001iydE2AQ","false","0.0","a1WWD000002AZPx2AO","","Finish Carpentry/Millwork","","10.0","","","0.0","0.0","","0.0","","","a23al000006gvsYAAQ","CLA-BD-0000919"
"a1UWD000001iydF2AQ","false","0.0","a1WWD000002AZPx2AO","","Allowance - Add'l Steel Support","","33.0","","","0.0","0.0","","0.0","","","a23al000006gvsZAAQ","CLA-BD-0000920"
"a1UWD000001iydG2AQ","false","0.0","a1WWD000002AZPx2AO","","HVAC","","27.0","","","0.0","0.0","","0.0","","","a23al000006gvsaAAA","CLA-BD-0000921"
"a1UWD000001iydH2AQ","false","0.0","a1WWD000002AZPx2AO","","Allowance - Mis Paving Earthwork","","32.0","","","0.0","0.0","","0.0","","","a23al000006gvsbAAA","CLA-BD-0000922"
"a1UWD000001iydI2AQ","false","0.0","a1WWD000002AZPx2AO","","Acoustical Ceilings","","18.0","","","0.0","0.0","","0.0","","","a23al000006gvscAAA","CLA-BD-0000923"
"a1UWD000001iydJ2AQ","false","0.0","a1WWD000002AZPy2AO","","Exterior Glass (7xS450)","","21.0","","","0.0","0.0","","0.0","","","a23al000006gvsdAAA","CLA-BD-0000924"
"a1UWD000001iydK2AQ","false","0.0","a1WWD000002AZPx2AO","","Structural Steel","","8.0","","","0.0","0.0","","0.0","","","a23al000006gvseAAA","CLA-BD-0000925"
"a1UWD000001iydL2AQ","false","0.0","a1WWD000002AZPy2AO","","General Conditions","","22.0","","","0.0","0.0","","0.0","","","a23al000006gvsfAAA","CLA-BD-0000926"
"a1UWD000001iydM2AQ","false","0.0","a1WWD000002AZPx2AO","","Plumbing","","25.0","","","0.0","0.0","","0.0","","","a23al000006gvsgAAA","CLA-BD-0000927"
"a1UWD000001iydN2AQ","false","0.0","a1WWD000002AZPy2AO","","O&P","","23.0","","","0.0","0.0","","0.0","","","a23al000006gvshAAA","CLA-BD-0000928"
"a1UWD000001iydO2AQ","false","0.0","a1WWD000002AZPx2AO","","Fabric Awnings","","23.0","","","0.0","0.0","","0.0","","","a23al000006gvsiAAA","CLA-BD-0000929"
"a1UWD000001iydP2AQ","false","0.0","a1WWD000002AZPy2AO","","Insurance","","24.0","","","0.0","0.0","","0.0","","","a23al000006gvsjAAA","CLA-BD-0000930"
"a1UWD000001iydQ2AQ","false","0.0","a1WWD000002AZPx2AO","","Doors/Frames/Hardware","","14.0","","","0.0","0.0","","0.0","","","a23al000006gvskAAA","CLA-BD-0000931"
"a1UWD000001iydR2AQ","false","0.0","a1WWD000002AZPy2AO","","Millwork","","14.0","","","0.0","0.0","","0.0","","","a23al000006gvslAAA","CLA-BD-0000932"
"a1UWD000001iydS2AQ","false","0.0","a1WWD000002AZPx2AO","","Unit Masonry","","7.0","","","0.0","0.0","","0.0","","","a23al000006gvsmAAA","CLA-BD-0000933"
"a1UWD000001iydT2AQ","false","0.0","a1WWD000002AZPy2AO","","Structural ( Entry Feature)","","15.0","","","0.0","0.0","","0.0","","","a23al000006gvsnAAA","CLA-BD-0000934"
"a1UWD000001iydU2AQ","false","0.0","a1WWD000002AZPx2AO","","Termite Control","","2.0","","","0.0","0.0","","0.0","","","a23al000006gvsoAAA","CLA-BD-0000935"
"a1UWD000001iydV2AQ","false","0.0","a1WWD000002AZPy2AO","","Concrete Fill In Plumbing Trenches","","16.0","","","0.0","0.0","","0.0","","","a23al000006gvspAAA","CLA-BD-0000936"
"a1UWD000001iydW2AQ","false","0.0","a1WWD000002AZPy2AO","","Site Stripping (ADA)","","17.0","","","0.0","0.0","","0.0","","","a23al000006gvsqAAA","CLA-BD-0000937"
"a1UWD000001iydX2AQ","false","0.0","a1WWD000002AZPy2AO","","Roof Structure (Trusses, Sheeting, Labor)","","18.0","","","0.0","0.0","","0.0","","","a23al000006gvuTAAQ","CLA-BD-0000938"
"a1UWD000001iydY2AQ","false","0.0","a1WWD000002AZPy2AO","","Roofing","","19.0","","","0.0","0.0","","0.0","","","a23al000006gvuUAAQ","CLA-BD-0000939"
"a1UWD000001iydZ2AQ","false","0.0","a1WWD000002AZPy2AO","","Lights - LED","","20.0","","","0.0","0.0","","0.0","","","a23al000006gvuVAAQ","CLA-BD-0000940"
"a1UWD000001iyda2AA","false","0.0","a1WWD000002AZPy2AO","","Electrical and Low Voltage","","1.0","","","0.0","0.0","","0.0","","","a23al000006gvuWAAQ","CLA-BD-0000941"
"a1UWD000001iydb2AA","false","0.0","a1WWD000002AZPy2AO","","Mechanical","","2.0","","","0.0","0.0","","0.0","","","a23al000006gvuXAAQ","CLA-BD-0000942"
"a1UWD000001iydc2AA","false","0.0","a1WWD000002AZPy2AO","","Plumbing","","3.0","","","0.0","0.0","","0.0","","","a23al000006gvuYAAQ","CLA-BD-0000943"
"a1UWD000001iydd2AA","false","0.0","a1WWD000002AZPy2AO","","Painting (Interior and Exterior)","","4.0","","","0.0","0.0","","0.0","","","a23al000006gvuZAAQ","CLA-BD-0000944"
"a1UWD000001iyde2AA","false","0.0","a1WWD000002AZPy2AO","","Flooring","","5.0","","","0.0","0.0","","0.0","","","a23al000006gvuaAAA","CLA-BD-0000945"
"a1UWD000001iydf2AA","false","0.0","a1WWD000002AZPy2AO","","Ceiling","","6.0","","","0.0","0.0","","0.0","","","a23al000006gvubAAA","CLA-BD-0000946"
"a1UWD000001iydg2AA","false","0.0","a1WWD000002AZPy2AO","","Drywall and Framing","","7.0","","","0.0","0.0","","0.0","","","a23al000006gvucAAA","CLA-BD-0000947"
"a1UWD000001iydh2AA","false","0.0","a1WWD000002AZPz2AO","","GC Installed Items","","73.0","","","0.0","0.0","","0.0","","","a23al000006gvudAAA","CLA-BD-0000948"
"a1UWD000001iydi2AA","false","0.0","a1WWD000002AZPy2AO","","Doors & Hardware (SC w/ Metal Frame)","","8.0","","","0.0","0.0","","0.0","","","a23al000006gvueAAA","CLA-BD-0000949"
"a1UWD000001iydj2AA","false","0.0","a1WWD000002AZPz2AO","","H.V.A.C. System","","74.0","","","0.0","0.0","","0.0","","","a23al000006gvufAAA","CLA-BD-0000950"
"a1UWD000001iydk2AA","false","0.0","a1WWD000002AZPy2AO","","Demo","","9.0","","","0.0","0.0","","0.0","","","a23al000006gvugAAA","CLA-BD-0000951"
"a1UWD000001iydl2AA","false","0.0","a1WWD000002AZPz2AO","","TABC - Air Balance (Required)","","75.0","","","0.0","0.0","","0.0","","","a23al000006gvuhAAA","CLA-BD-0000952"
"a1UWD000001iydm2AA","false","0.0","a1WWD000002AZPy2AO","","CMU - Stucco","","11.0","","","0.0","0.0","","0.0","","","a23al000006gvuiAAA","CLA-BD-0000953"
"a1UWD000001iydn2AA","false","0.0","a1WWD000002AZPz2AO","","Plumbing","","76.0","","","0.0","0.0","","0.0","","","a23al000006gvujAAA","CLA-BD-0000954"
"a1UWD000001iydo2AA","false","0.0","a1WWD000002AZPz2AO","","Cabinets / Millwork","","88.0","","","0.0","0.0","","0.0","","","a23al000006gvukAAA","CLA-BD-0000955"
"a1UWD000001iydp2AA","false","0.0","a1WWD000002AZPz2AO","","Fire Sprinkler (if required)","","77.0","","","0.0","0.0","","0.0","","","a23al000006gvulAAA","CLA-BD-0000956"
"a1UWD000001iydq2AA","false","0.0","a1WWD000002AZPz2AO","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","0.0","0.0","","0.0","","","a23al000006gvumAAA","CLA-BD-0000957"
"a1UWD000001iydr2AA","false","0.0","a1WWD000002AZPz2AO","","Metal Fab","","78.0","","","0.0","0.0","","0.0","","","a23al000006gvunAAA","CLA-BD-0000958"
"a1UWD000001iyds2AA","false","0.0","a1WWD000002AZPz2AO","","Lighting Fixtures","","85.0","","","0.0","0.0","","0.0","","","a23al000006gvuoAAA","CLA-BD-0000959"
"a1UWD000001iydt2AA","false","0.0","a1WWD000002AZPz2AO","","Cedar brackets","","79.0","","","0.0","0.0","","0.0","","","a23al000006gvupAAA","CLA-BD-0000960"
"a1UWD000001iydu2AA","false","0.0","a1WWD000002AZPz2AO","","Corporate Decor Package Installation","","93.0","","","0.0","0.0","","0.0","","","a23al000006gvuqAAA","CLA-BD-0000961"
"a1UWD000001iydv2AA","false","0.0","a1WWD000002AZPz2AO","","Termite Treat","","80.0","","","0.0","0.0","","0.0","","","a23al000006gvurAAA","CLA-BD-0000962"
"a1UWD000001iydw2AA","false","0.0","a1WWD000002AZPz2AO","","100 ft secondary service","","84.0","","","0.0","0.0","","0.0","","","a23al000006gvusAAA","CLA-BD-0000963"
"a1UWD000001iydx2AA","false","0.0","a1WWD000002AZPz2AO","","Electrical Labor","","81.0","","","0.0","0.0","","0.0","","","a23al000006gvutAAA","CLA-BD-0000964"
"a1UWD000001iydy2AA","false","0.0","a1WWD000002AZPz2AO","","Fire Extinguishers","","87.0","","","0.0","0.0","","0.0","","","a23al000006gvuuAAA","CLA-BD-0000965"
"a1UWD000001iydz2AA","false","0.0","a1WWD000002AZPz2AO","","Electrical Material","","82.0","","","0.0","0.0","","0.0","","","a23al000006gvuvAAA","CLA-BD-0000966"
"a1UWD000001iye02AA","false","0.0","a1WWD000002AZPz2AO","","Caulking","","91.0","","","0.0","0.0","","0.0","","","a23al000006gvuwAAA","CLA-BD-0000967"
"a1UWD000001iye12AA","false","0.0","a1WWD000002AZPz2AO","","Power Management System","","83.0","","","0.0","0.0","","0.0","","","a23al000006gvuxAAA","CLA-BD-0000968"
"a1UWD000001iye22AA","false","0.0","a1WWD000002AZPz2AO","","Toilet Partitions","","89.0","","","0.0","0.0","","0.0","","","a23al000006gvuyAAA","CLA-BD-0000969"
"a1UWD000001iye32AA","false","0.0","a1WWD000002AZPz2AO","","F.R.P. and marlite","","86.0","","","0.0","0.0","","0.0","","","a23al000006gvuzAAA","CLA-BD-0000970"
"a1UWD000001iye42AA","false","0.0","a1WWD000002AZPz2AO","","Roofing","","59.0","","","0.0","0.0","","0.0","","","a23al000006gvv0AAA","CLA-BD-0000971"
"a1UWD000001iye52AA","false","0.0","a1WWD000002AZPz2AO","","Gas to Property Line","","1.0","","","0.0","0.0","","0.0","","","a23al000006gvv1AAA","CLA-BD-0000972"
"a1UWD000001iye62AA","false","0.0","a1WWD000002AZPz2AO","","Finish Carpentry Labor","","60.0","","","0.0","0.0","","0.0","","","a23al000006gvv2AAA","CLA-BD-0000973"
"a1UWD000001iye72AA","false","0.0","a1WWD000002AZPz2AO","","Water to Property line","","2.0","","","0.0","0.0","","0.0","","","a23al000006gvv3AAA","CLA-BD-0000974"
"a1UWD000001iye82AA","false","0.0","a1WWD000002AZPz2AO","","Rough Carpentry Labor","","61.0","","","0.0","0.0","","0.0","","","a23al000006gvv4AAA","CLA-BD-0000975"
"a1UWD000001iye92AA","false","0.0","a1WWD000002AZPz2AO","","Sewer to Property Line","","3.0","","","0.0","0.0","","0.0","","","a23al000006gvv5AAA","CLA-BD-0000976"
"a1UWD000001iyeA2AQ","false","0.0","a1WWD000002AZPz2AO","","Rough Carpentry Material","","62.0","","","0.0","0.0","","0.0","","","a23al000006gvv6AAA","CLA-BD-0000977"
"a1UWD000001iyeB2AQ","false","0.0","a1WWD000002AZPz2AO","","New electric service","","4.0","","","0.0","0.0","","0.0","","","a23al000006gvv7AAA","CLA-BD-0000978"
"a1UWD000001iyeC2AQ","false","0.0","a1WWD000002AZPz2AO","","Sheet Metal","","63.0","","","0.0","0.0","","0.0","","","a23al000006gvv8AAA","CLA-BD-0000979"
"a1UWD000001jLMH2A2","false","0.0","a1WWD000002AZPz2AO","","Power pole - new or relocate","","5.0","","","0.0","0.0","","0.0","","","a23al000006gvv9AAA","CLA-BD-0000980"
"a1UWD000001jLMI2A2","false","0.0","a1WWD000002AZPz2AO","","Insulation","","64.0","","","0.0","0.0","","0.0","","","a23al000006gvvAAAQ","CLA-BD-0000981"
"a1UWD000001jLMJ2A2","false","0.0","a1WWD000002AZPz2AO","","Street light - new or relocate","","6.0","","","0.0","0.0","","0.0","","","a23al000006gvvBAAQ","CLA-BD-0000982"
"a1UWD000001jLMK2A2","false","0.0","a1WWD000002AZPz2AO","","Glass & Glazing","","65.0","","","0.0","0.0","","0.0","","","a23al000006gvvCAAQ","CLA-BD-0000983"
"a1UWD000001jLML2A2","false","0.0","a1WWD000002AZPz2AO","","Telephone Pole","","7.0","","","0.0","0.0","","0.0","","","a23al000006gvvDAAQ","CLA-BD-0000984"
"a1UWD000001jLMM2A2","false","0.0","a1WWD000002AZPz2AO","","Drywall & Metal Studs","","66.0","","","0.0","0.0","","0.0","","","a23al000006gvvEAAQ","CLA-BD-0000985"
"a1UWD000001jLMN2A2","false","0.0","a1WWD000002AZPz2AO","","Off site fire hydrant","","8.0","","","0.0","0.0","","0.0","","","a23al000006gvvFAAQ","CLA-BD-0000986"
"a1UWD000001jLMO2A2","false","0.0","a1WWD000002AZPz2AO","","Acoustic Tile","","67.0","","","0.0","0.0","","0.0","","","a23al000006gvvGAAQ","CLA-BD-0000987"
"a1UWD000001jLMP2A2","false","0.0","a1WWD000002AZPz2AO","","Traffic signals - new or relocate","","9.0","","","0.0","0.0","","0.0","","","a23al000006gvvHAAQ","CLA-BD-0000988"
"a1UWD000001jLMQ2A2","false","0.0","a1WWD000002AZPz2AO","","Painting","","68.0","","","0.0","0.0","","0.0","","","a23al000006gvvIAAQ","CLA-BD-0000989"
"a1UWD000001jLMR2A2","false","0.0","a1WWD000002AZPz2AO","","Offsite Demolition","","10.0","","","0.0","0.0","","0.0","","","a23al000006gvvJAAQ","CLA-BD-0000990"
"a1UWD000001jLMS2A2","false","0.0","a1WWD000002AZPz2AO","","Ceramic tile","","69.0","","","0.0","0.0","","0.0","","","a23al000006gvvKAAQ","CLA-BD-0000991"
"a1UWD000001jLMT2A2","false","0.0","a1WWD000002AZPz2AO","","New Curb & Gutter","","11.0","","","0.0","0.0","","0.0","","","a23al000006gvvLAAQ","CLA-BD-0000992"
"a1UWD000001jLMU2A2","false","0.0","a1WWD000002AZPz2AO","","EIFS / Lath & Plaster","","70.0","","","0.0","0.0","","0.0","","","a23al000006gvvMAAQ","CLA-BD-0000993"
"a1UWD000001jLMV2A2","false","0.0","a1WWD000002AZPz2AO","","New sidewalk","","12.0","","","0.0","0.0","","0.0","","","a23al000006gvvNAAQ","CLA-BD-0000994"
"a1UWD000001jLMW2A2","false","0.0","a1WWD000002AZPz2AO","","Misc. S.S.","","71.0","","","0.0","0.0","","0.0","","","a23al000006gvvOAAQ","CLA-BD-0000995"
"a1UWD000001jLMX2A2","false","0.0","a1WWD000002AZPz2AO","","New approaches","","13.0","","","0.0","0.0","","0.0","","","a23al000006gvvPAAQ","CLA-BD-0000996"
"a1UWD000001jLMY2A2","false","0.0","a1WWD000002AZPz2AO","","Toilet accessories","","72.0","","","0.0","0.0","","0.0","","","a23al000006gvvQAAQ","CLA-BD-0000997"
"a1UWD000001jLMZ2A2","false","0.0","a1WWD000002AZPz2AO","","Street paving and markings","","14.0","","","0.0","0.0","","0.0","","","a23al000006gvvRAAQ","CLA-BD-0000998"
"a1UWD000001jLMa2AM","false","0.0","a1WWD000002AZPz2AO","","Temp sidewalk","","15.0","","","0.0","0.0","","0.0","","","a23al000006gvvSAAQ","CLA-BD-0000999"
"a1UWD000001jLMb2AM","false","0.0","a1WWD000002AZPz2AO","","Storm Drain","","16.0","","","0.0","0.0","","0.0","","","a23al000006gvvTAAQ","CLA-BD-0001000"
"a1UWD000001jLMc2AM","false","0.0","a1WWD000002AZPz2AO","","Relocate Transformer","","17.0","","","0.0","0.0","","0.0","","","a23al000006gvvUAAQ","CLA-BD-0001001"
"a1UWD000001jLMd2AM","false","0.0","a1WWD000002AZPz2AO","","Survey","","18.0","","","0.0","0.0","","0.0","","","a23al000006gvvVAAQ","CLA-BD-0001002"
"a1UWD000001jLMe2AM","false","0.0","a1WWD000002AZPz2AO","","Soils","","20.0","","","0.0","0.0","","0.0","","","a23al000006gvvWAAQ","CLA-BD-0001003"
"a1UWD000001jLMf2AM","false","0.0","a1WWD000002AZPz2AO","","Grade fill / cut","","21.0","","","0.0","0.0","","0.0","","","a23al000006gvvXAAQ","CLA-BD-0001004"
"a1UWD000001jLMg2AM","false","0.0","a1WWD000002AZPz2AO","","Site Demolition","","22.0","","","0.0","0.0","","0.0","","","a23al000006gvvYAAQ","CLA-BD-0001005"
"a1UWD000001jLMh2AM","false","0.0","a1WWD000002AZPz2AO","","Retaining wall","","23.0","","","0.0","0.0","","0.0","","","a23al000006gvvZAAQ","CLA-BD-0001006"
"a1UWD000001jLMi2AM","false","0.0","a1WWD000002AZPz2AO","","Trash Enclosure","","24.0","","","0.0","0.0","","0.0","","","a23al000006gvvaAAA","CLA-BD-0001007"
"a1UWD000001jLMj2AM","false","0.0","a1WWD000002AZPz2AO","","Concrete slabs/curbs (do not include in building slab)","","25.0","","","0.0","0.0","","0.0","","","a23al000006gvvbAAA","CLA-BD-0001008"
"a1UWD000001jLMk2AM","false","0.0","a1WWD000002AZPz2AO","","Storm Drain","","26.0","","","0.0","0.0","","0.0","","","a23al000006gvvcAAA","CLA-BD-0001009"
"a1UWD000001jLMl2AM","false","0.0","a1WWD000002AZPz2AO","","Masonry/Building","","52.0","","","0.0","0.0","","0.0","","","a23al000006gvvdAAA","CLA-BD-0001010"
"a1UWD000001jLMm2AM","false","0.0","a1WWD000002AZPz2AO","","Concrete Sidewalks","","27.0","","","0.0","0.0","","0.0","","","a23al000006gvveAAA","CLA-BD-0001011"
"a1UWD000001jLMn2AM","false","0.0","a1WWD000002AZPz2AO","","Structural Steel","","53.0","","","0.0","0.0","","0.0","","","a23al000006gvvfAAA","CLA-BD-0001012"
"a1UWD000001jLMo2AM","false","0.0","a1WWD000002AZPz2AO","","Concrete light bases","","28.0","","","0.0","0.0","","0.0","","","a23al000006gvvgAAA","CLA-BD-0001013"
"a1UWD000001jLMp2AM","false","0.0","a1WWD000002AZPz2AO","","Finish Lumber & Doors","","54.0","","","0.0","0.0","","0.0","","","a23al000006gvvhAAA","CLA-BD-0001014"
"a1UWD000001jLMq2AM","false","0.0","a1WWD000002AZPz2AO","","Electrical site work/labor","","29.0","","","0.0","0.0","","0.0","","","a23al000006gvviAAA","CLA-BD-0001015"
"a1UWD000001jLMr2AM","false","0.0","a1WWD000002AZPz2AO","","Metal Doors & Frames","","55.0","","","0.0","0.0","","0.0","","","a23al000006gvvjAAA","CLA-BD-0001016"
"a1UWD000001jLMs2AM","false","0.0","a1WWD000002AZPz2AO","","Site Lighting Material","","30.0","","","0.0","0.0","","0.0","","","a23al000006gvvkAAA","CLA-BD-0001017"
"a1UWD000001jLMt2AM","false","0.0","a1WWD000002AZPz2AO","","Wood Doors","","56.0","","","0.0","0.0","","0.0","","","a23al000006gvvlAAA","CLA-BD-0001018"
"a1UWD000001jLMu2AM","false","0.0","a1WWD000002AZPz2AO","","Monument sign base construction Lang to verify if applicable","","31.0","","","0.0","0.0","","0.0","","","a23al000006gvvmAAA","CLA-BD-0001019"
"a1UWD000001jLMv2AM","false","0.0","a1WWD000002AZPz2AO","","Finish Hardware","","57.0","","","0.0","0.0","","0.0","","","a23al000006gvvnAAA","CLA-BD-0001020"
"a1UWD000001jLMw2AM","false","0.0","a1WWD000002AZPz2AO","","Plumbing sit work","","32.0","","","0.0","0.0","","0.0","","","a23al000006gvvoAAA","CLA-BD-0001021"
"a1UWD000001jLMx2AM","false","0.0","a1WWD000002AZPz2AO","","Framing Labor","","58.0","","","0.0","0.0","","0.0","","","a23al000006gvvpAAA","CLA-BD-0001022"
"a1UWD000001jLMy2AM","false","0.0","a1WWD000002AZPz2AO","","Telephone Underground","","33.0","","","0.0","0.0","","0.0","","","a23al000006gvvqAAA","CLA-BD-0001023"
"a1UWD000001jLMz2AM","false","0.0","a1WWD000002AZPz2AO","","Misc.","","92.0","","","0.0","0.0","","0.0","","","a23al000006gvvrAAA","CLA-BD-0001024"
"a1UWD000001jLN02AM","false","0.0","a1WWD000002AZPz2AO","","Concrete paving","","34.0","","","0.0","0.0","","0.0","","","a23al000006gvvsAAA","CLA-BD-0001025"
"a1UWD000001jLN12AM","false","0.0","a1WWD000002AZPz2AO","","Asphalt paving & striping","","35.0","","","0.0","0.0","","0.0","","","a23al000006gvvtAAA","CLA-BD-0001026"
"a1UWD000001jLN22AM","false","0.0","a1WWD000002AZPz2AO","","Landscaping w/ Irrigation (Required)","","36.0","","","0.0","0.0","","0.0","","","a23al000006gvvuAAA","CLA-BD-0001027"
