"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","nFORCE__Data__c","nFORCE__Icon__c","nFORCE__Parameters__c","nFORCE__Script_Resource_Eight__c","nFORCE__Script_Resource_Eleven__c","nFORCE__Script_Resource_Fifteen__c","nFORCE__Script_Resource_Five__c","nFORCE__Script_Resource_Four__c","nFORCE__Script_Resource_Fourteen__c","nFORCE__Script_Resource_Nine__c","nFORCE__Script_Resource_One__c","nFORCE__Script_Resource_Seven__c","nFORCE__Script_Resource_Six__c","nFORCE__Script_Resource_Ten__c","nFORCE__Script_Resource_Thirteen__c","nFORCE__Script_Resource_Three__c","nFORCE__Script_Resource_Twelve__c","nFORCE__Script_Resource_Two__c","nFORCE__Stylesheet_Resource_Eight__c","nFORCE__Stylesheet_Resource_Five__c","nFORCE__Stylesheet_Resource_Four__c","nFORCE__Stylesheet_Resource_Nine__c","nFORCE__Stylesheet_Resource_One__c","nFORCE__Stylesheet_Resource_Seven__c","nFORCE__Stylesheet_Resource_Six__c","nFORCE__Stylesheet_Resource_Ten__c","nFORCE__Stylesheet_Resource_Three__c","nFORCE__Stylesheet_Resource_Two__c","nFORCE__Type__c","nFORCE__View__c","nFORCE__lookupKey__c","nFORCE__Is_Angular__c","nFORCE__Is_Knockout__c","nFORCE__Is_Narrative__c"
"a17WE00006w0U2qYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeXjMAI","false","true","true"
"a17WE00006w0U2rYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeXkMAI","false","true","true"
"a17WE00006w0U2sYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZd","false","true","true"
"a17WE00006w0U2tYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZeMAI","false","true","true"
"a17WE00006w0U2uYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZfMAI","false","true","true"
"a17WE00006w0U2vYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZgMAI","false","true","true"
"a17WE00006w0U2wYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZhMAI","false","true","true"
"a17WE00006w0U2xYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZiMAI","false","true","true"
"a17WE00006w0U2yYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZjMAI","false","true","true"
"a17WE00006w0U2zYAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZkMAI","false","true","true"
"a17WE00006w0U30YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZlMAI","false","true","true"
"a17WE00006w0U31YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZmMAI","false","true","true"
"a17WE00006w0U32YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZnMAI","false","true","true"
"a17WE00006w0U33YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZoMAI","false","true","true"
"a17WE00006w0U34YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZpMAI","false","true","true"
"a17WE00006w0U35YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JDn000000oeZqMAI","false","true","true"
"a17WE00006w0U36YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:27.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKQZMA2","false","true","true"
"a17WE00006w0U37YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKQaMAM","false","true","true"
"a17WE00006w0U38YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKQbMAM","false","true","true"
"a17WE00006w0U39YAE","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKQcMAM","false","true","true"
"a17WE00006w0U3AYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKQdMAM","false","true","true"
"a17WE00006w0U3BYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKQeMAM","false","true","true"
"a17WE00006w0U3CYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKQqMAM","false","true","true"
"a17WE00006w0U3DYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKQrMAM","false","true","true"
"a17WE00006w0U3EYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKQsMAM","false","true","true"
"a17WE00006w0U3FYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKQtMAM","false","true","true"
"a17WE00006w0U3GYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKSqMAM","false","true","true"
"a17WE00006w0U3HYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKSrMAM","false","true","true"
"a17WE00006w0U3IYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKSsMAM","false","true","true"
"a17WE00006w0U3JYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKStMAM","false","true","true"
"a17WE00006w0U3KYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKSuMAM","false","true","true"
"a17WE00006w0U3LYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKSvMAM","false","true","true"
"a17WE00006w0U3MYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKSwMAM","false","true","true"
"a17WE00006w0U3NYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKSxMAM","false","true","true"
"a17WE00006w0U3OYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKSyMAM","false","true","true"
"a17WE00006w0U3PYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000000tKSzMAM","false","true","true"
"a17WE00006w0U3QYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000001E7RKMA0","false","true","true"
"a17WE00006w0U3RYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000001E7RLMA0","false","true","true"
"a17WE00006w0U3SYAU","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","2026-07-16T08:56:28.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","005al00000RVcKvAAL","2026-08-24T08:33:16.000Z","","","maxSize: 12000000;","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a2JHo000001E7RMMA0","false","true","true"
