"Id","IsDeleted","Name","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Category__c"
"a23bn000001w0TjAAI","false","CLA-BD-0000110","a25bn000002bxRQAAY","0.0","Grade fill / cut","","21.0","","","0.0","0.0","","0.0","","","a23bn000001w0TjAAI",""
"a23bn000001w0TkAAI","false","CLA-BD-0000111","a25bn000002bxRQAAY","0.0","Site Demolition","","22.0","","","0.0","0.0","","0.0","","","a23bn000001w0TkAAI",""
"a23bn000001w0TlAAI","false","CLA-BD-0000112","a25bn000002bxRQAAY","0.0","Retaining wall","","23.0","","","0.0","0.0","","0.0","","","a23bn000001w0TlAAI",""
"a23bn000001w0TmAAI","false","CLA-BD-0000113","a25bn000002bxRQAAY","0.0","Trash Enclosure","","24.0","","","0.0","0.0","","0.0","","","a23bn000001w0TmAAI",""
"a23bn000001w0TnAAI","false","CLA-BD-0000114","a25bn000002bxRQAAY","0.0","Concrete slabs/curbs (do not include in building slab)","","25.0","","","0.0","0.0","","0.0","","","a23bn000001w0TnAAI",""
"a23bn000001w0ToAAI","false","CLA-BD-0000115","a25bn000002bxRQAAY","0.0","Storm Drain","","26.0","","","0.0","0.0","","0.0","","","a23bn000001w0ToAAI",""
"a23bn000001w0TpAAI","false","CLA-BD-0000116","a25bn000002bxRQAAY","0.0","Concrete Sidewalks","","27.0","","","0.0","0.0","","0.0","","","a23bn000001w0TpAAI",""
"a23bn000001w0TqAAI","false","CLA-BD-0000117","a25bn000002bxRQAAY","0.0","Concrete light bases","","28.0","","","0.0","0.0","","0.0","","","a23bn000001w0TqAAI",""
"a23bn000001w0TrAAI","false","CLA-BD-0000118","a25bn000002bxRQAAY","0.0","Electrical site work/labor","","29.0","","","0.0","0.0","","0.0","","","a23bn000001w0TrAAI",""
"a23bn000001w0TsAAI","false","CLA-BD-0000119","a25bn000002bxRQAAY","0.0","Site Lighting Material","","30.0","","","0.0","0.0","","0.0","","","a23bn000001w0TsAAI",""
"a23bn000001w0TtAAI","false","CLA-BD-0000120","a25bn000002bxRQAAY","0.0","Monument sign base construction Lang to verify if applicable","","31.0","","","0.0","0.0","","0.0","","","a23bn000001w0TtAAI",""
"a23bn000001w0TuAAI","false","CLA-BD-0000121","a25bn000002bxRQAAY","0.0","Plumbing sit work","","32.0","","","0.0","0.0","","0.0","","","a23bn000001w0TuAAI",""
"a23bn000001w0TvAAI","false","CLA-BD-0000122","a25bn000002bxRQAAY","0.0","Telephone Underground","","33.0","","","0.0","0.0","","0.0","","","a23bn000001w0TvAAI",""
"a23bn000001w0TwAAI","false","CLA-BD-0000123","a25bn000002bxRQAAY","0.0","Concrete paving","","34.0","","","0.0","0.0","","0.0","","","a23bn000001w0TwAAI",""
"a23bn000001w0TxAAI","false","CLA-BD-0000124","a25bn000002bxRQAAY","0.0","Asphalt paving & striping","","35.0","","","0.0","0.0","","0.0","","","a23bn000001w0TxAAI",""
"a23bn000001w0TyAAI","false","CLA-BD-0000125","a25bn000002bxRQAAY","0.0","Landscaping w/ Irrigation (Required)","","36.0","","","0.0","0.0","","0.0","","","a23bn000001w0TyAAI",""
"a23bn000001w0TzAAI","false","CLA-BD-0000126","a25bn000002bxRQAAY","0.0","Bollard w/ Covers","","37.0","","","0.0","0.0","","0.0","","","a23bn000001w0TzAAI",""
"a23bn000001w0U0AAI","false","CLA-BD-0000127","a25bn000002bxRQAAY","0.0","Fire Sprinkler Service","","38.0","","","0.0","0.0","","0.0","","","a23bn000001w0U0AAI",""
"a23bn000001w0U1AAI","false","CLA-BD-0000128","a25bn000002bxRQAAY","0.0","Erosion & Dust Control","","39.0","","","0.0","0.0","","0.0","","","a23bn000001w0U1AAI",""
"a23bn000001w0U2AAI","false","CLA-BD-0000129","a25bn000002bxRQAAY","0.0","Fire Hydrant","","40.0","","","0.0","0.0","","0.0","","","a23bn000001w0U2AAI",""
"a23bn000001w0U3AAI","false","CLA-BD-0000130","a25bn000002bxRQAAY","0.0","Dumpster Approach","","41.0","","","0.0","0.0","","0.0","","","a23bn000001w0U3AAI",""
"a23bn000001w0U4AAI","false","CLA-BD-0000131","a25bn000002bxRQAAY","0.0","Wheel stops","","42.0","","","0.0","0.0","","0.0","","","a23bn000001w0U4AAI",""
"a23bn000001w0U5AAI","false","CLA-BD-0000132","a25bn000002bxRQAAY","0.0","Preasure Washing","","43.0","","","0.0","0.0","","0.0","","","a23bn000001w0U5AAI",""
"a23bn000001w0U6AAI","false","CLA-BD-0000133","a25bn000002bxRQAAY","0.0","Service Yard Conc/CMU","","44.0","","","0.0","0.0","","0.0","","","a23bn000001w0U6AAI",""
"a23bn000001w0U7AAI","false","CLA-BD-0000134","a25bn000002bxRQAAY","0.0","Barricades/Signs","","45.0","","","0.0","0.0","","0.0","","","a23bn000001w0U7AAI",""
"a23bn000001w0U8AAI","false","CLA-BD-0000135","a25bn000002bxRQAAY","0.0","Signage","","46.0","","","0.0","0.0","","0.0","","","a23bn000001w0U8AAI",""
"a23bn000001w0U9AAI","false","CLA-BD-0000136","a25bn000002bxRQAAY","0.0","Misc.","","47.0","","","0.0","0.0","","0.0","","","a23bn000001w0U9AAI",""
"a23bn000001w0UAAAY","false","CLA-BD-0000137","a25bn000002bxRQAAY","0.0","Building Demolition","","48.0","","","0.0","0.0","","0.0","","","a23bn000001w0UAAAY",""
"a23bn000001w0UBAAY","false","CLA-BD-0000138","a25bn000002bxRQAAY","0.0","Building Concrete Material","","49.0","","","0.0","0.0","","0.0","","","a23bn000001w0UBAAY",""
"a23bn000001w0UCAAY","false","CLA-BD-0000139","a25bn000002bxRQAAY","0.0","Building Concrete Labor","","50.0","","","0.0","0.0","","0.0","","","a23bn000001w0UCAAY",""
"a23bn000001w0UDAAY","false","CLA-BD-0000140","a25bn000002bxRQAAY","0.0","Concrete Foundation( Include building slab)","","51.0","","","0.0","0.0","","0.0","","","a23bn000001w0UDAAY",""
"a23bn000001w0UEAAY","false","CLA-BD-0000141","a25bn000002bxRQAAY","0.0","Masonry/Building","","52.0","","","0.0","0.0","","0.0","","","a23bn000001w0UEAAY",""
"a23bn000001w0UFAAY","false","CLA-BD-0000142","a25bn000002bxRQAAY","0.0","Structural Steel","","53.0","","","0.0","0.0","","0.0","","","a23bn000001w0UFAAY",""
"a23bn000001w0UGAAY","false","CLA-BD-0000143","a25bn000002bxRQAAY","0.0","Finish Lumber & Doors","","54.0","","","0.0","0.0","","0.0","","","a23bn000001w0UGAAY",""
"a23bn000001w0UHAAY","false","CLA-BD-0000144","a25bn000002bxRQAAY","0.0","Metal Doors & Frames","","55.0","","","0.0","0.0","","0.0","","","a23bn000001w0UHAAY",""
"a23bn000001w0UIAAY","false","CLA-BD-0000145","a25bn000002bxRQAAY","0.0","Wood Doors","","56.0","","","0.0","0.0","","0.0","","","a23bn000001w0UIAAY",""
"a23bn000001w0UJAAY","false","CLA-BD-0000146","a25bn000002bxRQAAY","0.0","Finish Hardware","","57.0","","","0.0","0.0","","0.0","","","a23bn000001w0UJAAY",""
"a23bn000001w0UKAAY","false","CLA-BD-0000147","a25bn000002bxRQAAY","0.0","Framing Labor","","58.0","","","0.0","0.0","","0.0","","","a23bn000001w0UKAAY",""
"a23bn000001w0ULAAY","false","CLA-BD-0000148","a25bn000002bxRQAAY","0.0","Misc.","","92.0","","","0.0","0.0","","0.0","","","a23bn000001w0ULAAY",""
"a238c0000054IjiAAE","false","CLA-BD-0008274","a258c000004VBK5AAO","","Pool Heater","","70.0","","","0.0","","","0.0","","","a6vjfw0gdpevhk7le1",""
"a238c0000054IjjAAE","false","CLA-BD-0008275","a258c000004VBCWAA4","900.0","Impact Fees","","20.0","","","0.0","100.0","0.0486","900.0","","","aa1rxvglg1nridhprw",""
"a238c0000054JIjAAM","false","CLA-BD-0010219","a258c000004VBKLAA4","","Steel","","50.0","","","0.0","","","0.0","","","acgto5yetax8nntfyy","Hard cost"
"a238c0000054IjkAAE","false","CLA-BD-0008276","a258c000004VBCUAA4","","HVAC","","180.0","","","0.0","","0.0","0.0","","","acuham84pddsx972tl","Hard cost"
"a238c0000054IjlAAE","false","CLA-BD-0008277","a258c000004VBCWAA4","2600.0","Taxes","","310.0","","","0.0","100.0","0.1405","2600.0","","","adgav8w4gnhl2u2dfl",""
"a238c0000054JIkAAM","false","CLA-BD-0010220","a258c000004VBKJAA4","","Landscaping","","214.0","","","0.0","","","0.0","","","akm397rb2d8icsq6hj","Hard cost"
"a238c0000054JIlAAM","false","CLA-BD-0010221","a258c000004VBKJAA4","","Offsite Expenses","","401.0","","","0.0","","","0.0","","","ap7r3cqe0lkhyrij4k","Land cost"
"a238c0000054JImAAM","false","CLA-BD-0010222","a258c000004VBKLAA4","","Painting","","210.0","","","0.0","","","0.0","","","ar8plteuzx8oha848y","Hard cost"
"a238c0000054IjmAAE","false","CLA-BD-0008278","a258c000004VBCWAA4","","Roof Shingles","","120.0","","","0.0","","0.0","0.0","","","ayge7t5nx7iwgqzb4c",""
"a238c0000054JInAAM","false","CLA-BD-0010223","a258c000004VBKIAA4","31500.0","Interior Doors & Hardware","","100.0","0.0","","49.2063","50.7937","2.1","16000.0","","15500.0","azr47a62qlibp6z2wr",""
"a238c0000054IjnAAE","false","CLA-BD-0008279","a258c000004VBCXAA4","","HVAC","","180.0","","","0.0","","0.0","0.0","","","b3dr2clpmqmpejdiud","Hard cost"
"a238c0000054JIoAAM","false","CLA-BD-0010224","a258c000004VBKLAA4","","Bonds & Insurance","","6.0","","","0.0","","","0.0","","","b5uuuv5zta84b8s4oy","Soft cost"
"a238c0000054JIpAAM","false","CLA-BD-0010225","a258c000004VBKLAA4","900.0","Impact Fees","","20.0","","","0.0","100.0","","900.0","","","b9ktu18qt5xkvaxgrz","Soft cost"
"a238c0000054JIqAAM","false","CLA-BD-0010226","a258c000004VBKIAA4","1200.0","Permits / Fees","","10.0","1000.0","","0.0","16.6667","0.08","200.0","","0.0","baa084fih40v8bgpca",""
"a238c0000054IjoAAE","false","CLA-BD-0008280","a258c000004VBCUAA4","15000.0","Contingency - Hard Costs","","400.0","","","0.0","100.0","1.0","15000.0","","0.0","bcqr9gtck55rere3ed","Hard cost"
"a238c0000054JIrAAM","false","CLA-BD-0010227","a258c000004VBK4AAO","65000.0","Steel","","50.0","","","0.0","100.0","4.3333","65000.0","","","beszw31rmomett8e94",""
"a238c0000054JIsAAM","false","CLA-BD-0010228","a258c000004VBKMAA4","850.0","Surveys","","11.0","","","0.0","100.0","","850.0","","","buoaa5b5yyndl8waa8","Soft cost"
"a238c0000054JItAAM","false","CLA-BD-0010229","a258c000004VBKJAA4","","Water & Sewer Inspection","","506.0","","","0.0","","","0.0","","","bxlopbvf3wjemul196","Soft cost"
"a238c000005VvjRAAS","false","CLA-BD-0001902","a258c000002D5uQAAS","","Pool Heater","","70.0","","","0.0","","","0.0","","","c1pz8ypjggmemn7nso",""
"a238c0000054JIuAAM","false","CLA-BD-0010230","a258c000004VBKJAA4","","Flooring","","206.0","","","0.0","","","0.0","","","c7qdq9bf58hrwpwry5","Hard cost"
"a238c0000054JIvAAM","false","CLA-BD-0010231","a258c000004VBKMAA4","","Reserves","","10.0","","","0.0","","","0.0","","","c923sre294hpkld97a","Interest reserve"
"a238c0000054JIwAAM","false","CLA-BD-0010232","a258c000004VBKMAA4","","Asphalt / Driveway","","270.0","","","0.0","","","0.0","","","cccvwhsi4zq1j07i5d","Hard cost"
"a238c0000054JIxAAM","false","CLA-BD-0010233","a258c000004VBKLAA4","","Plumbing","","150.0","","","0.0","","","0.0","","","chkppoegaythulrcyz","Hard cost"
"a238c0000054IjpAAE","false","CLA-BD-0008281","a258c000004VBCUAA4","","Insulation","","190.0","","","0.0","","0.0","0.0","","","cpz3arxbxcbxbkb1ph","Hard cost"
"a238c0000054IjqAAE","false","CLA-BD-0008282","a258c000004VBCWAA4","","Exterior Doors","","90.0","","","0.0","","0.0","0.0","","","cwdzvz680erh4iwk7z",""
"a238c0000054JIyAAM","false","CLA-BD-0010234","a258c000004VBKKAA4","","HVAC","","204.0","","","0.0","","","0.0","","","czf39f7dgy4yhsqwik","Hard cost"
"a238c0000054JIzAAM","false","CLA-BD-0010235","a258c000004VBKJAA4","","Land Cost","","400.0","","","0.0","","","0.0","","","czym7aj6y69h94mtph","Land cost"
"a238c0000054JJ0AAM","false","CLA-BD-0010236","a258c000004VBKKAA4","3400.0","Insurance","","240.0","","","0.0","100.0","","3400.0","","","d4o8izpq625285jw4e","Soft cost"
"a238c0000054IjrAAE","false","CLA-BD-0008283","a258c000004VBCVAA4","","Electrical","","160.0","","","0.0","","0.0","0.0","","","d7mmy89z7fil19zuzj",""
"a238c0000054JJ1AAM","false","CLA-BD-0010237","a258c000004VBKKAA4","","Appraisal","","503.0","","","0.0","","","0.0","","","dcvly3urh9vh8tl1ki","Soft cost"
"a238c0000054JJ2AAM","false","CLA-BD-0010238","a258c000004VBK4AAO","125000.0","Framing & Trusses","","60.0","","","0.0","100.0","8.3333","125000.0","","","dcvp6f8inpuri3pj1o",""
"a238c0000054IjsAAE","false","CLA-BD-0008284","a258c000004VBK5AAO","","Insurance","","20.0","","","0.0","","","0.0","","","de6gynoyrbn5w1en01",""
"a238c0000054JJ3AAM","false","CLA-BD-0010239","a258c000004VBKMAA4","","Gutters and Downspouts","","140.0","","","0.0","","","0.0","","","deczgrlnmusemjekz4","Hard cost"
"a238c0000054JJ4AAM","false","CLA-BD-0010240","a258c000004VBKJAA4","","Soft Cost Contingency","","512.0","","","0.0","","","0.0","","","djrc5p73dwd9oubl4o","Soft cost"
"a238c0000054JJ5AAM","false","CLA-BD-0010241","a258c000004VBKJAA4","","Doors","","212.0","","","0.0","","","0.0","","","dkcmso6prvup0s39ju","Hard cost"
"a238c0000054IjtAAE","false","CLA-BD-0008285","a258c000004VBCUAA4","5000.0","Land Closing Costs / Legal","","20.0","","","0.0","100.0","0.3333","5000.0","","0.0","dldwzhn193yze1n0fr","Land cost"
"a238c0000054JJ6AAM","false","CLA-BD-0010242","a258c000004VBKIAA4","900.0","Impact Fees","","20.0","","","0.0","100.0","0.06","900.0","","","dp3374lufhw6h2jxbh",""
"a238c0000054JJ7AAM","false","CLA-BD-0010243","a258c000004VBKMAA4","","Roof Shingles","","120.0","","","0.0","","","0.0","","","dphe60spb3f5c5pps2","Hard cost"
"a238c0000054JJ8AAM","false","CLA-BD-0010244","a258c000004VBKJAA4","5000.0","Commission & Fees","","510.0","","","0.0","100.0","","5000.0","","","dqcspu5pk2cdley5hv","Soft cost"
"a238c0000054JJ9AAM","false","CLA-BD-0010245","a258c000004VBKJAA4","","Construction Loan Interest","","100.0","","","0.0","","","0.0","","","dugf57nxl9ktmacf4f","Financing cost"
"a238c0000054IjuAAE","false","CLA-BD-0008286","a258c000004VBCUAA4","","Offsite Expenses","","30.0","","","0.0","","0.0","0.0","","","dumakhaauu9f6o4v26","Land cost"
"a238c0000054IjvAAE","false","CLA-BD-0008287","a258c000004VBCWAA4","","Sheathing","","70.0","","","0.0","","0.0","0.0","","","e5o2fx41pen43do8l7",""
"a238c0000054IjwAAE","false","CLA-BD-0008288","a258c000004VBCWAA4","","Lighting Fixtures","","170.0","","","0.0","","0.0","0.0","","","e67biztun0s6g841qg",""
"a238c0000054JJAAA2","false","CLA-BD-0010246","a258c000004VBKKAA4","","Land Cost","","400.0","","","0.0","","","0.0","","","e9kq9r1nu5j6cptj3u","Land cost"
"a238c0000054JJBAA2","false","CLA-BD-0010247","a258c000004VBKKAA4","1000.0","Transfer Taxes","","509.0","","","0.0","100.0","","1000.0","","","edio7x02fddyis9dd7","Soft cost"
"a238c0000054JJCAA2","false","CLA-BD-0010248","a258c000004VBKMAA4","","Drywall","","200.0","","","0.0","","","0.0","","","eiomhb62gerx9uoy6t","Hard cost"
"a238c0000054JJDAA2","false","CLA-BD-0010249","a258c000004VBKKAA4","","Framing","","202.0","","","0.0","","","0.0","","","ekp5cn330i3xdbg8ya","Hard cost"
"a238c0000054JJEAA2","false","CLA-BD-0010250","a258c000004VBKKAA4","","Land Closing Costs / Legal","","402.0","","","0.0","","","0.0","","","em18vwywx2h14b8vqt","Land cost"
"a238c0000054JJFAA2","false","CLA-BD-0010251","a258c000004VBKMAA4","","Marketing","","10.0","","","0.0","","","0.0","","","em1yhwod7bwutymreh","Soft cost"
"a238c0000054JJGAA2","false","CLA-BD-0010252","a258c000004VBKLAA4","","Offsite Expenses","","30.0","","","0.0","","","0.0","","","eszp0fjmnsxd518bb8","Land cost"
"a238c0000054JJHAA2","false","CLA-BD-0010253","a258c000004VBKIAA4","18000.0","Landscaping","","250.0","","","0.0","100.0","1.2","18000.0","","","f3vvauzh9za7yv6yq3",""
"a238c0000054JJIAA2","false","CLA-BD-0010254","a258c000004VBKLAA4","","Roof Shingles","","120.0","","","0.0","","","0.0","","","f48h5qw0wor2dkb8tu","Hard cost"
"a238c0000054JJJAA2","false","CLA-BD-0010255","a258c000004VBKIAA4","80000.0","Siding","","130.0","","","0.0","100.0","5.3333","80000.0","","","f5xxw5g8rfguoixrmv",""
"a238c0000054JJKAA2","false","CLA-BD-0010256","a258c000004VBKJAA4","500.0","Title Insurance / Recording","","505.0","","","0.0","100.0","","500.0","","","fgr9x7oiynp9h4molb","Soft cost"
"a238c0000054JJLAA2","false","CLA-BD-0010257","a258c000004VBKLAA4","","Appraisal","","4.0","","","0.0","","","0.0","","","fjig8ciqqh4x1ksyib","Soft cost"
"a238c0000054IjxAAE","false","CLA-BD-0008289","a258c000004VBCWAA4","","Insulation","","190.0","","","0.0","","0.0","0.0","","","fl28jymutacuk4xkhi",""
"a238c0000054JJMAA2","false","CLA-BD-0010258","a258c000004VBKLAA4","","Landscaping","","250.0","","","0.0","","","0.0","","","fv6cdotfcsojsn76b8","Hard cost"
"a238c0000054Il6AAE","false","CLA-BD-0008360","a258c000004VBCWAA4","","Contingency / Reserve","","400.0","","","0.0","","0.0","0.0","","","fvrimmj7lab3j708qb",""
"a238c0000054JJNAA2","false","CLA-BD-0010259","a258c000004VBKIAA4","8050.0","Stairs","","110.0","","","0.0","100.0","0.5367","8050.0","","","fxma3ede62g2gkz3be",""
"a238c0000054JJOAA2","false","CLA-BD-0010260","a258c000004VBKJAA4","","HVAC","","204.0","","","0.0","","","0.0","","","g3lrv4eqa5d3m687ky","Hard cost"
"a238c0000054Il7AAE","false","CLA-BD-0008361","a258c000004VBCUAA4","1200.0","Permits / Fees","","10.0","","","0.0","100.0","0.08","1200.0","","0.0","g53pr44z84v51djtfw","Soft cost"
"a238c0000054JJPAA2","false","CLA-BD-0010261","a258c000004VBKKAA4","","Offsite Expenses","","401.0","","","0.0","","","0.0","","","g65enwafq4qwbig5fp","Land cost"
"a238c0000054JJQAA2","false","CLA-BD-0010262","a258c000004VBKMAA4","900.0","Impact Fees","","20.0","","","0.0","100.0","","900.0","","","g9i2kkzx6fh3enfmgj","Soft cost"
"a238c0000054JJRAA2","false","CLA-BD-0010263","a258c000004VBKLAA4","","Furniture, Fixtures & Equipment","","9.0","","","0.0","","","0.0","","","g9oe5ncskk586qlw90","Soft cost"
"a238c0000054JJSAA2","false","CLA-BD-0010264","a258c000004VBKKAA4","","Bonds & Insurance","","504.0","","","0.0","","","0.0","","","gdtmok3k52bpshc7wg","Soft cost"
"a238c0000054Il8AAE","false","CLA-BD-0008362","a258c000004VBCXAA4","","Appraisal","","4.0","","","0.0","","0.0","0.0","","","gdxz2lvivuca5rupb4","Soft cost"
"a238c0000054JJTAA2","false","CLA-BD-0010265","a258c000004VBK4AAO","75000.0","HVAC","","180.0","0.0","","66.6667","33.3333","5.0","25000.0","","50000.0","ggn1kaskz56bo889la",""
"a238c0000054Il9AAE","false","CLA-BD-0008363","a258c000004VBCWAA4","","Windows","","80.0","","","0.0","","0.0","0.0","","","gh1tyuj5474e8owys5",""
"a238c0000054JJUAA2","false","CLA-BD-0010266","a258c000004VBKJAA4","","Appraisal","","503.0","","","0.0","","","0.0","","","gjggvqeq5fv3l7b70b","Soft cost"
"a238c0000054IlAAAU","false","CLA-BD-0008364","a258c000004VBCXAA4","","Lighting Fixtures","","170.0","","","0.0","","0.0","0.0","","","gjhcuv1rqwg7bj5m7q","Hard cost"
"a238c0000054JJVAA2","false","CLA-BD-0010267","a258c000004VBKKAA4","","Hard Cost Contingency","","213.0","","","0.0","","","0.0","","","gld4vzi90fl8a94rqu","Hard cost"
"a238c0000054JJWAA2","false","CLA-BD-0010268","a258c000004VBKLAA4","","Other Costs","","3.0","","","0.0","","","0.0","","","gmcop6xz6o0k3cudkc",""
"a238c0000054JJXAA2","false","CLA-BD-0010269","a258c000004VBKLAA4","1800.0","Insurance","","330.0","","","0.0","100.0","","1800.0","","","gowt25hleszdoi7gbe","Soft cost"
"a238c0000054IlBAAU","false","CLA-BD-0008365","a258c000004VBCXAA4","","Marketing","","10.0","","","0.0","","0.0","0.0","","","gp21dqc96ci7ptmcrf","Soft cost"
"a238c0000054JJYAA2","false","CLA-BD-0010270","a258c000004VBKJAA4","","Reserves","","300.0","","","0.0","","","0.0","","","gqxzz0bgs0yjpgzq1n","Interest reserve"
"a238c0000054JJZAA2","false","CLA-BD-0010271","a258c000004VBKKAA4","550.0","Surveys","","501.0","","","0.0","100.0","","550.0","","","grmjzu8k9tlny63wyf","Soft cost"
"a238c0000054JJaAAM","false","CLA-BD-0010272","a258c000004VBKLAA4","","Land Purchase","","10.0","","","0.0","","","0.0","","","gwzxj1fagbsrntuk4b","Land cost"
"a238c0000054JJbAAM","false","CLA-BD-0010273","a258c000004VBKMAA4","","Painting","","210.0","","","0.0","","","0.0","","","gxmno4y63g06rx1yaj","Hard cost"
"a238c0000054IlCAAU","false","CLA-BD-0008366","a258c000004VBCWAA4","","Asphalt / Driveway","","270.0","","","0.0","","0.0","0.0","","","gxp1n2k6lar2nhgvf1",""
"a238c0000054JJcAAM","false","CLA-BD-0010274","a258c000004VBKMAA4","","Offsite Expenses","","30.0","","","0.0","","","0.0","","","h4p9p23f0pb7j210wy","Land cost"
"a238c0000054JJdAAM","false","CLA-BD-0010275","a258c000004VBKMAA4","","Siding","","130.0","","","0.0","","","0.0","","","h8j4d5q28dnnk6ewvd","Hard cost"
"a238c0000054JJeAAM","false","CLA-BD-0010276","a258c000004VBK4AAO","31500.0","Interior Doors & Hardware","","100.0","0.0","","49.2063","50.7937","2.1","16000.0","","15500.0","hbuqcyspdkk8p16p4g",""
"a238c0000054JJfAAM","false","CLA-BD-0010277","a258c000004VBKMAA4","2600.0","Taxes","","310.0","","","0.0","100.0","","2600.0","","","hc6f0fjp35swtcwr1b","Soft cost"
"a238c0000054JJgAAM","false","CLA-BD-0010278","a258c000004VBKIAA4","31500.0","Exterior Doors","","90.0","0.0","","65.0793","34.9207","2.1","11000.01","","20499.99","he4ol3khmgzdcx2jan",""
"a238c0000054IlDAAU","false","CLA-BD-0008367","a258c000004VBCUAA4","50000.0","Furniture, Fixtures & Equipment","","9.0","","","0.0","100.0","3.3333","50000.0","","0.0","hetxb47o3ng66s610z","Soft cost"
"a238c0000054JJhAAM","false","CLA-BD-0010279","a258c000004VBKMAA4","","Land Closing Costs / Legal","","20.0","","","0.0","","","0.0","","","hifjtz38mcgkbu1q3d","Land cost"
"a238c0000054JJiAAM","false","CLA-BD-0010280","a258c000004VBKLAA4","","Framing & Trusses","","60.0","","","0.0","","","0.0","","","hj3nfo8frv2lxsgtwl","Hard cost"
"a238c0000054IlEAAU","false","CLA-BD-0008368","a258c000004VBCUAA4","2600.0","Taxes","","310.0","","","0.0","100.0","0.1733","2600.0","","0.0","hn04oyvogf8kvhi6l6","Soft cost"
"a238c0000054JJjAAM","false","CLA-BD-0010281","a258c000004VBKMAA4","","Stairs","","110.0","","","0.0","","","0.0","","","hq3i2ihf42jcr41vly","Hard cost"
"a238c0000054JJkAAM","false","CLA-BD-0010282","a258c000004VBKIAA4","90000.0","Insulation","","190.0","","","0.0","100.0","6.0","90000.0","","","ht8zr5p0zcjrfedasc",""
"a238c0000054JJlAAM","false","CLA-BD-0010283","a258c000004VBKMAA4","","Interior Doors & Hardware","","100.0","","","0.0","","","0.0","","","hwimqffxhe4wqfppqj","Hard cost"
"a238c0000054JJmAAM","false","CLA-BD-0010284","a258c000004VBKMAA4","","Electrical","","160.0","","","0.0","","","0.0","","","hx6mbgn9kmornnatlg","Hard cost"
