"Id","IsDeleted","Name","nFORCE__Screen_Section__c","nFORCE__Display_Order__c","nFORCE__Field_Set_Key__c","nFORCE__Layout__c","nFORCE__Parent_Configuration__c","nFORCE__Parent_Relationship_Name__c","nFORCE__Section_Header__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Filter_Criteria__c","nFORCE__Limit__c","nFORCE__Offset_By_Limit__c","nFORCE__Sort_Criteria__c","nFORCE__Unique__c","AutorabitExtId__c"
"a2HKU0000004sQ82AI","false","SC-000133681","a2FKU0000004vqN2AQ","2.01","LLC_BI__UI_HMDA_Loan_Compliance_2018","","a2HKU0000004sFh2AI","LLC_BI__Loan_Compliances__r","Loan Compliance","45791620937672804","LLC_BI__Loan_Compliance__c","","","false","","false",""
"a2HKU0000004sH52AI","false","SC-000133120","a2FKU0000004vpO2AQ","1.01","","","","","","464D1177_0149_4F69_9C63_0950580B4026","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sQc2AI","false","SC-000133711","a2FKU0000004vuM2AQ","10.0","nRETAIL__Other_Address","","a2HKU0000004sHu2AI","LLC_BI__Addresses__r","","46961600720268227","LLC_BI__Address__c","","","false","","false",""
"a2HKU0000004sEx2AI","false","SC-000132988","a2FKU0000004vtz2AA","1.01","","","","","","47011619447516060","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sEh2AI","false","SC-000132972","a2FKU0000004vla2AA","1.01","","","","","Loan Relationship","47421619447516052","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sIc2AI","false","SC-000133215","a2FKU0000004vrJ2AQ","1.01","SBL_Manual_Underwriting","","","","","47431663700626420","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sIW2AY","false","SC-000133209","a2FKU0000004viu2AA","0.0","Small_Biz_Add_Debt","","","","Add Debt","47461663700626417","LLC_BI__Debt__c","","","false","","false",""
"a2HKU0000004sHF2AY","false","SC-000133130","a2FKU0000004viE2AQ","1.01","ODAO_ACH_Interest_Payment_Type","","","","","475869874565341436","LLC_BI__Deposit__c","","","false","","false",""
"a2HKU0000004sGP2AY","false","SC-000133078","a2FKU0000004vyE2AQ","0.0","nRetail__Underwriting_Overview","","","","Underwriting_Overview","47621602764632533","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sJJ2AY","false","SC-000133258","a2FKU0000004voP2AQ","1.01","EO_Permanent_Resident_Details","","","","","4785658937485737423","Contact","","","false","","false",""
"a2HKU0000004sQW2AY","false","SC-000133705","a2FKU0000004vjj2AA","2.02","ATBK__AnalyzedAccount_ReviewSubmit","","a2HKU0000004sHC2AY","LLC_BI__Analyzed_Accounts__r","","48450468_6617_483F_8219_3A491F5B357B","LLC_BI__Analyzed_Account__c","","","false","","false",""
"a2HKU0000004sI22AI","false","SC-000133179","a2FKU0000004vn72AA","0.0","IBCL_Debt_Schedule","","","","Debt Schedule","49501600720268229","LLC_BI__Debt__c","","","false","","false",""
"a2HKU0000004sEV2AY","false","SC-000132960","a2FKU0000004vl22AA","1.01","","","","","","49721619447516047","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sIV2AY","false","SC-000133208","a2FKU0000004vx52AA","0.0","","","","","Third Party Management","49771663700626415","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sQj2AI","false","SC-000133718","a2FKU0000004vjY2AQ","2.01","UI_Loan_Adverse_Action","","a2HKU0000004sIR2AY","LLC_BI__Adverse_Actions__r","","49801663700626410","LLC_BI__Adverse_Action__c","","","false","","false",""
"a2HKU0000004sH82AI","false","SC-000133123","a2FKU0000004vr52AA","1.01","","","","","","4A19621B_0A5E_4E6F_803C_035E2B662F6D","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sHB2AY","false","SC-000133126","a2FKU0000004vox2AA","1.01","","","","","","4C572330_0E32_4649_8278_4B032C514277","LLC_BI__Deposit__c","","","false","","false",""
"a2HKU0000004sWj2AI","false","SC-000134090","a2FKU0000004vyw2AA","1.01","OA_Address","","","","","5.087978883517863","Contact","","0.0","false","","false",""
"a2HKU0000004sGf2AI","false","SC-000133094","a2FKU0000004vwX2AQ","1.01","nPortal__Secured_RL_Eligibility_Loan","","","","","50331603129897405","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sQn2AI","false","SC-000133722","a2FKU0000004vrA2AQ","2.02","LLC_BI__UI_Loan_Team_Members","","a2HKU0000004sIg2AI","LLC_BI__Loan_Teams__r","","50351663700626422","LLC_BI__LoanTeam__c","","0.0","false","","false",""
"a2HKU0000004sCQ2AY","false","SC-000132831","a2FKU0000004vlY2AQ","1.01","","","","","Loan Relationship","50921560278867809","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sQ42AI","false","SC-000133677","a2FKU0000004vr92AA","2.01","UI_Loan_Loan_Team_Members","","a2HKU0000004sFU2AY","LLC_BI__Loan_Teams__r","","50921620937672799","LLC_BI__LoanTeam__c","","","false","","false",""
"a2HKU0000004sI02AI","false","SC-000133177","a2FKU0000004voi2AA","0.0","LLC_BI__Enhanced_Fee_Loan_Aggregate_Summary","","","","","50951600720268229","LLC_BI__Fee_Loan_Aggregate__c","","","false","","false",""
"a2HKU0000004sFW2AY","false","SC-000133023","a2FKU0000004vlP2AQ","0.0","LLC_BI__UI_Booked_Information","","","","Booked Details","51361620937672799","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sCP2AY","false","SC-000132830","a2FKU0000004vl12AA","1.01","","","","","","51911560278867809","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sEt2AI","false","SC-000132984","a2FKU0000004vm22AA","1.0","","","","","Change Memo","51931619447516058","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sFP2AY","false","SC-000133016","a2FKU0000004vxB2AQ","1.01","","","","","","52061620937672796","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sIS2AY","false","SC-000133205","a2FKU0000004von2AA","0.0","Manage_Fees_Enhanced","","","","Enhanced Fees Management","52141663700626413","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sGF2AY","false","SC-000133068","a2FKU0000004vop2AA","0.0","Manage_Fees_Enhanced","","","","Enhanced Fees Management","52371602764632529","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sEM2AY","false","SC-000132951","a2FKU0000004vxa2AA","1.01","LLC_BI__UI_Collateral_Summary","","","","Collateral Summary","52551619447516044","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sCd2AI","false","SC-000132844","a2FKU0000004vnV2AQ","1.01","","","","","","53001562008947620","Account","","","false","","false",""
"a2HKU0000004sFV2AY","false","SC-000133022","a2FKU0000004vlF2AQ","0.0","LLC_BI__UI_Balance_Information","","","","Balance Details","53161620937672799","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sQ12AI","false","SC-000133674","a2FKU0000004vxB2AQ","2.01","UI_Third_Party_Reports","","a2HKU0000004sFP2AY","LLC_BI__Third_Party_Reports__r","","53741620937672796","LLC_BI__third_party_report__c","","","false","","false",""
"a2HKU0000004sHw2AI","false","SC-000133173","a2FKU0000004vxT2AQ","0.0","LLC_BI__UI_Collateral_Record_Schedule","","","","UI Collateral Record Schedule","54991600720268227","LLC_BI__Loan_Collateral2__c","","","false","","false",""
"a2HKU0000004sQV2AY","false","SC-000133704","a2FKU0000004vox2AA","2.02","LLC_BI__UI_Entity_Involvement_Fieldset","","a2HKU0000004sHB2AY","LLC_BI__Legal_Entities__r","","551A2930_0E4C_4B18_8F03_027409450E4D","LLC_BI__Legal_Entities__c","","","false","","false",""
"a2HKU0000004sIX2AY","false","SC-000133210","a2FKU0000004vid2AA","0.0","nRetail__Add_Asset","","","","Add Asset","55251663700626417","nRetail__Asset__c","","","false","","false",""
"a2HKU0000004sFO2AY","false","SC-000133015","a2FKU0000004vpU2AQ","1.01","","","","","","55751620937672795","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sPm2AI","false","SC-000133659","a2FKU0000004vvU2AQ","2.01","LLC_BI__UI_Risk_Rating","","a2HKU0000004sEs2AI","LLC_BI__Risk_Rating_Review__r","Risk Rating","55831619447516058","LLC_BI__Annual_Review__c","","","false","","false",""
"a2HKU0000004sJK2AY","false","SC-000133259","a2FKU0000004voN2AQ","1.01","EO_Home_Address_Fields","","","","","5643654094263746641","Contact","","0.0","false","","false",""
"a2HKU0000004sCM2AY","false","SC-000132827","a2FKU0000004vyA2AQ","6.01","nRetail__Underwriting_Overview","","","","","56781560278867808","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sGV2AY","false","SC-000133084","a2FKU0000004vpH2AQ","1.01","IBCL_Exposure_Details","","","","","57651602764632535","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sTr2AI","false","SC-000133912","a2FKU0000004vun2AA","3.01","LLC_BI__UI_Product_Summary","","a2HKU0000004sP92AI","LLC_BI__Treasury_Services__r","","57881567002572392","LLC_BI__Treasury_Service__c","","0.0","false","","false",""
"a2HKU0000004sEf2AI","false","SC-000132970","a2FKU0000004vlE2AQ","0.0","LLC_BI__UI_Balance_Information","","","","Balance Details","58011619447516052","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sCY2AY","false","SC-000132839","a2FKU0000004vis2AA","1.01","LLC_BI__Add_Debt_Account","","","","Add Debt","58331562008947617","LLC_BI__Debt__c","","","false","","false",""
"a2HKU0000004sPg2AI","false","SC-000133653","a2FKU0000004vqM2AQ","2.01","LLC_BI__UI_HMDA_Loan_Compliance_2018","","a2HKU0000004sEb2AI","LLC_BI__Loan_Compliances__r","Loan Compliance","58521619447516050","LLC_BI__Loan_Compliance__c","","","false","","false",""
"a2HKU0000004sCW2AY","false","SC-000132837","a2FKU0000004vvJ2AQ","1.01","LLC_BI__Add_Debt_Account","","","","Relationship Add Debt","59331562008947616","LLC_BI__Debt__c","","","false","","false",""
"a2HKU0000004sCJ2AY","false","SC-000132824","a2FKU0000004vir2AA","3.01","LLC_BI__Add_Debt","","","","","59761560278867807","LLC_BI__Debt__c","","","false","","false",""
"a2HKU0000004sG82AI","false","SC-000133061","a2FKU0000004vtd2AA","1.01","OACL_Income","","","","","5983785930413820583421","LLC_BI__Income__c","","0.0","false","","false",""
"a2HKU0000004sCl2AI","false","SC-000132852","a2FKU0000004vxF2AQ","1.01","LLC_BI__Service_Details","","","","","59881567002572392","LLC_BI__Treasury_Service__c","","","false","","false",""
"a2HKU0000004sGN2AY","false","SC-000133076","a2FKU0000004vig2AA","0.0","nRetail__Add_Asset","","","","Add Asset","59971602764632532","nRetail__Asset__c","","","false","","false",""
"a2HKU0000004sQR2AY","false","SC-000133700","a2FKU0000004vpO2AQ","2.02","LLC_BI__Manage_Fees","","a2HKU0000004sH52AI","LLC_BI__Fees__r","","5C442F78_3B07_4B74_8031_667A101D7008","LLC_BI__Fee__c","","","false","","false",""
"a2HKU0000004sHz2AI","false","SC-000133176","a2FKU0000004vjK2AQ","0.0","LLC_BI__Add_Non_Standard_Fee","","","","Add Non Standard Fee","60171600720268228","LLC_BI__Fee__c","","","false","","false",""
"a2HKU0000004sFd2AI","false","SC-000133030","a2FKU0000004vpf2AA","1.0","","","","","HMDA","60441620937672802","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sCC2AY","false","SC-000132817","a2FKU0000004vpV2AQ","0.0","LLC_BI__UI_Fees_Summary","","","","Fees Summary","60961560278867805","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sCH2AY","false","SC-000132822","a2FKU0000004vku2AA","1.01","nRetail__Asset_Schedule","","","","","61191560278867807","nRetail__Asset__c","","","false","","false",""
"a2HKU0000004sQf2AI","false","SC-000133714","a2FKU0000004vpi2AA","10.0","LLC_BI__UI_HMDA_Demographic_Questions","","a2HKU0000004sIA2AY","LLC_BI__Legal_Entities__r","","61541600720268232","LLC_BI__Legal_Entities__c","","","false","","false",""
"a2HKU0000004sEK2AY","false","SC-000132949","a2FKU0000004vx42AA","0.01","","","","","","61721619447516043","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sEN2AY","false","SC-000132952","a2FKU0000004vxR2AQ","1.01","LLC_BI__UI_Collateral_Record_Schedule","","","","","62141619447516044","LLC_BI__Loan_Collateral2__c","","","false","","false",""
"a2HKU0000004sEp2AI","false","SC-000132980","a2FKU0000004vwu2AA","1.0","","","","","Tasks","62421619447516056","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sFB2AY","false","SC-000133002","a2FKU0000004vl32AA","1.01","","","","","","62451620937672788","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sI62AI","false","SC-000133183","a2FKU0000004vif2AA","0.0","nRetail__Add_Asset","","","","Add Asset","62601600720268231","nRetail__Asset__c","","","false","","false",""
"a2HKU0000004sP22AI","false","SC-000133613","a2FKU0000004vl12AA","2.02","","","a2HKU0000004sCP2AY","LLC_BI__Legal_Entities__r","","62881560278867809","LLC_BI__Legal_Entities__c","","0.0","false","","false",""
"a2HKU0000004sIl2AI","false","SC-000133224","a2FKU0000004vod2AA","1.01","SBL_OA_Employment_Information","","","","","62901666029078195","LLC_BI__Income__c","","0.0","false","","false",""
"a2HKU0000004sQK2AY","false","SC-000133693","a2FKU0000004vx82AA","10.0","nRetail__Third_Party_Related_List","","a2HKU0000004sGI2AY","LLC_BI__Service_Mgmt__r","","63041602764632531","LLC_BI__Service_Mgmt__c","","","false","","false",""
"a2HKU0000004sHJ2AY","false","SC-000133134","a2FKU0000004vmt2AA","1.01","OA_Mailing_Address_Fields","","","","","63091598381728145","Contact","","","false","","false",""
"a2HKU0000004sHs2AI","false","SC-000133169","a2FKU0000004vkS2AQ","0.0","nRetail__Application_Details","","","","Application Details","64151600720268226","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sGC2AY","false","SC-000133065","a2FKU0000004vtU2AQ","1.01","OA_Personal_Contact_Information_Individ","","","","","65281602603021544","Contact","","0.0","false","","false",""
"a2HKU0000004sPu2AI","false","SC-000133667","a2FKU0000004vx32AA","1.01","Third_Party_Service_Mgmt","","a2HKU0000004sFA2AY","LLC_BI__Service_Mgmt__r","","65391620937672788","LLC_BI__Service_Mgmt__c","","0.0","false","","false",""
"a2HKU0000004sGM2AY","false","SC-000133075","a2FKU0000004vix2AA","0.0","IBCL_Add_Debt","","","","Add Debt","65431602764632532","LLC_BI__Debt__c","","","false","","false",""
"a2HKU0000004sFL2AY","false","SC-000133012","a2FKU0000004vm32AA","1.0","","","","","Change Memo","65481620937672793","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sHC2AY","false","SC-000133127","a2FKU0000004vjj2AA","1.01","","","","","","65605546_5D2C_496D_8102_056338222C60","LLC_BI__Deposit__c","","","false","","false",""
"a2HKU0000004sCK2AY","false","SC-000132825","a2FKU0000004vic2AA","4.01","nRetail__Add_Asset","","","","","66131560278867807","nRetail__Asset__c","","","false","","false",""
"a2HKU0000004sPp2AI","false","SC-000133662","a2FKU0000004vtz2AA","2.02","UI_Participations","","a2HKU0000004sEx2AI","LLC_BI__Participations__r","","66271619447516060","LLC_BI__Participation__c","","0.0","false","","false",""
"a2HKU0000004sEn2AI","false","SC-000132978","a2FKU0000004vtp2AA","0.0","LLC_BI__UI_CRA_Other","","","","Other","66861619447516056","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sEq2AI","false","SC-000132981","a2FKU0000004vv02AA","0.0","LLC_BI__Pricing_Summary","","","","Rate Structure","67091619447516057","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sQ92AI","false","SC-000133682","a2FKU0000004vuy2AA","2.02","LLC_BI__Rate_Structure_Table","","a2HKU0000004sFn2AI","Pricing_Rate_Components__r","","67181620937672806","LLC_BI__Pricing_Rate_Component__c","","0.0","false","","false",""
"a2HKU0000004sIq2AI","false","SC-000133229","a2FKU0000004vwG2AQ","1.01","SBL_OA_Address","","","","","67511666029078199","Contact","","0.0","false","","false",""
"a2HKU0000004sET2AY","false","SC-000132958","a2FKU0000004vv72AA","0.0","LLC_BI__Variable_Rate_Additional_Fields","","","","","68331619447516047","LLC_BI__Pricing_Rate_Component__c","","","false","","false",""
"a2HKU0000004sHy2AI","false","SC-000133175","a2FKU0000004voo2AA","0.0","Manage_Fees_Enhanced","","","","Enhanced Fees Management","68391600720268228","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sFA2AY","false","SC-000133001","a2FKU0000004vx32AA","0.01","","","","","","68811620937672787","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sI82AI","false","SC-000133185","a2FKU0000004vyD2AQ","0.0","nRetail__Underwriting_Overview","","","","Underwriting_Overview","68891600720268231","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sHW2AY","false","SC-000133147","a2FKU0000004vwd2AA","1.01","nportal_small_business_test","","","","","694364937523843596051","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sGG2AY","false","SC-000133069","a2FKU0000004vjL2AQ","0.0","LLC_BI__Add_Non_Standard_Fee","","","","Add Non Standard Fee","69441602764632530","LLC_BI__Fee__c","","","false","","false",""
"a2HKU0000004sEd2AI","false","SC-000132968","a2FKU0000004viS2AQ","0.0","LLC_BI__UI_CRA_Action_Taken","","","","Action Taken","69461619447516051","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sFb2AI","false","SC-000133028","a2FKU0000004vqd2AA","0.0","LLC_BI__UI_Loan_Summary","","","","Loan Details","69811620937672801","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sFF2AY","false","SC-000133006","a2FKU0000004vv52AA","0.0","LLC_BI__Fixed_Rate_Additional_Fields","","","","","69981620937672791","LLC_BI__Pricing_Rate_Component__c","","","false","","false",""
"a2HKU0000004sQQ2AY","false","SC-000133699","a2FKU0000004voy2AA","2.02","LLC_BI__UI_Entity_Involvement_Fieldset","","a2HKU0000004sH42AI","LLC_BI__Legal_Entities__r","","6C44185E_2926_4B66_AB3B_570B50496558","LLC_BI__Legal_Entities__c","","","false","","false",""
"a2HKU0000004sIt2AI","false","SC-000133232","a2FKU0000004vvq2AA","1.01","NPORTAL__SBL_Business_Information","","","","","70021666029078201","Account","","","false","","false",""
"a2HKU0000004sIh2AI","false","SC-000133220","a2FKU0000004vja2AA","1.01","","","","","","70061663700626422","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sIZ2AY","false","SC-000133212","a2FKU0000004vnL2AQ","0.0","nRetail__Decision_Overview","","","","Decision_Overview","70381663700626419","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sHx2AI","false","SC-000133174","a2FKU0000004vxz2AA","0.0","LLC_BI__UI_Related_Collateral_Pledge_Schedule","","","","UI Related Pledged Collateral Schedule","70541600720268228","LLC_BI__Loan_Collateral2__c","","","false","","false",""
"a2HKU0000004sCD2AY","false","SC-000132818","a2FKU0000004vxZ2AQ","1.01","LLC_BI__UI_Collateral_Summary","","","","Collateral Summary","70791560278867805","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sQo2AI","false","SC-000133723","a2FKU0000004vja2AA","2.02","IBCL_UI_Loan_Counter_Offer","","a2HKU0000004sIh2AI","LLC_BI__Adverse_Actions__r","","71171663700626423","LLC_BI__Adverse_Action__c","","0.0","false","","false",""
"a2HKU0000004sF62AI","false","SC-000132997","a2FKU0000004vlu2AA","1.01","UI_Loan_Compliance_Certifications","","","","","71661620937672786","LLC_BI__Loan__c","","0.0","false","","false",""
"a2HKU0000004sEv2AI","false","SC-000132986","a2FKU0000004vwz2AA","1.01","","","","","Team Members","71761619447516059","LLC_BI__Loan__c","","","false","","false",""
"a2HKU0000004sQ32AI","false","SC-000133676","a2FKU0000004vjX2AQ","2.01","UI_Loan_Adverse_Action","","a2HKU0000004sFT2AY","LLC_BI__Adverse_Actions__r","","72211620937672798","LLC_BI__Adverse_Action__c","","","false","","false",""
"a2HKU0000004sIo2AI","false","SC-000133227","a2FKU0000004voz2AA","1.01","NPORTAL__SBL_Others_Involved_Borrower_Type","","","","","72291666029078197","LLC_BI__Legal_Entities__c","","","false","","false",""
