"Id","IsDeleted","LLC_BI__Amount_Budgeted__c","LLC_BI__Budget__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","AutorabitExtId__c"
"a238c0000054JJ2AAM","false","125000.0","a258c000004VBK4AAO","","Framing & Trusses","","60.0","","","0.0","100.0","8.3333","125000.0","","","dcvp6f8inpuri3pj1o","CLA-BD-0010238","","","","","","","","",""
"a238c0000054IjsAAE","false","","a258c000004VBK5AAO","","Insurance","","20.0","","","0.0","","","0.0","","","de6gynoyrbn5w1en01","CLA-BD-0008284","","","","","","","","",""
"a238c0000054JJ3AAM","false","","a258c000004VBKMAA4","Hard cost","Gutters and Downspouts","","140.0","","","0.0","","","0.0","","","deczgrlnmusemjekz4","CLA-BD-0010239","","","","","","","","",""
"a238c0000054JJ4AAM","false","","a258c000004VBKJAA4","Soft cost","Soft Cost Contingency","","512.0","","","0.0","","","0.0","","","djrc5p73dwd9oubl4o","CLA-BD-0010240","","","","","","","","",""
"a238c0000054JJ5AAM","false","","a258c000004VBKJAA4","Hard cost","Doors","","212.0","","","0.0","","","0.0","","","dkcmso6prvup0s39ju","CLA-BD-0010241","","","","","","","","",""
"a238c0000054IjtAAE","false","5000.0","a258c000004VBCUAA4","Land cost","Land Closing Costs / Legal","","20.0","","","0.0","100.0","0.3333","5000.0","","0.0","dldwzhn193yze1n0fr","CLA-BD-0008285","","","","","","","","",""
"a238c0000054JJ6AAM","false","900.0","a258c000004VBKIAA4","","Impact Fees","","20.0","","","0.0","100.0","0.06","900.0","","","dp3374lufhw6h2jxbh","CLA-BD-0010242","","","","","","","","",""
"a238c0000054JJ7AAM","false","","a258c000004VBKMAA4","Hard cost","Roof Shingles","","120.0","","","0.0","","","0.0","","","dphe60spb3f5c5pps2","CLA-BD-0010243","","","","","","","","",""
"a238c0000054JJ8AAM","false","5000.0","a258c000004VBKJAA4","Soft cost","Commission & Fees","","510.0","","","0.0","100.0","","5000.0","","","dqcspu5pk2cdley5hv","CLA-BD-0010244","","","","","","","","",""
"a238c0000054JJ9AAM","false","","a258c000004VBKJAA4","Financing cost","Construction Loan Interest","","100.0","","","0.0","","","0.0","","","dugf57nxl9ktmacf4f","CLA-BD-0010245","","","","","","","","",""
"a238c0000054IjuAAE","false","","a258c000004VBCUAA4","Land cost","Offsite Expenses","","30.0","","","0.0","","0.0","0.0","","","dumakhaauu9f6o4v26","CLA-BD-0008286","","","","","","","","",""
"a238c0000054IjvAAE","false","","a258c000004VBCWAA4","","Sheathing","","70.0","","","0.0","","0.0","0.0","","","e5o2fx41pen43do8l7","CLA-BD-0008287","","","","","","","","",""
"a238c0000054IjwAAE","false","","a258c000004VBCWAA4","","Lighting Fixtures","","170.0","","","0.0","","0.0","0.0","","","e67biztun0s6g841qg","CLA-BD-0008288","","","","","","","","",""
"a238c0000054JJAAA2","false","","a258c000004VBKKAA4","Land cost","Land Cost","","400.0","","","0.0","","","0.0","","","e9kq9r1nu5j6cptj3u","CLA-BD-0010246","","","","","","","","",""
"a238c0000054JJBAA2","false","1000.0","a258c000004VBKKAA4","Soft cost","Transfer Taxes","","509.0","","","0.0","100.0","","1000.0","","","edio7x02fddyis9dd7","CLA-BD-0010247","","","","","","","","",""
"a238c0000054JJCAA2","false","","a258c000004VBKMAA4","Hard cost","Drywall","","200.0","","","0.0","","","0.0","","","eiomhb62gerx9uoy6t","CLA-BD-0010248","","","","","","","","",""
"a238c0000054JJDAA2","false","","a258c000004VBKKAA4","Hard cost","Framing","","202.0","","","0.0","","","0.0","","","ekp5cn330i3xdbg8ya","CLA-BD-0010249","","","","","","","","",""
"a238c0000054JJEAA2","false","","a258c000004VBKKAA4","Land cost","Land Closing Costs / Legal","","402.0","","","0.0","","","0.0","","","em18vwywx2h14b8vqt","CLA-BD-0010250","","","","","","","","",""
"a238c0000054JJFAA2","false","","a258c000004VBKMAA4","Soft cost","Marketing","","10.0","","","0.0","","","0.0","","","em1yhwod7bwutymreh","CLA-BD-0010251","","","","","","","","",""
"a238c0000054JJGAA2","false","","a258c000004VBKLAA4","Land cost","Offsite Expenses","","30.0","","","0.0","","","0.0","","","eszp0fjmnsxd518bb8","CLA-BD-0010252","","","","","","","","",""
"a238c0000054JJHAA2","false","18000.0","a258c000004VBKIAA4","","Landscaping","","250.0","","","0.0","100.0","1.2","18000.0","","","f3vvauzh9za7yv6yq3","CLA-BD-0010253","","","","","","","","",""
"a238c0000054JJIAA2","false","","a258c000004VBKLAA4","Hard cost","Roof Shingles","","120.0","","","0.0","","","0.0","","","f48h5qw0wor2dkb8tu","CLA-BD-0010254","","","","","","","","",""
"a238c0000054JJJAA2","false","80000.0","a258c000004VBKIAA4","","Siding","","130.0","","","0.0","100.0","5.3333","80000.0","","","f5xxw5g8rfguoixrmv","CLA-BD-0010255","","","","","","","","",""
"a238c0000054JJKAA2","false","500.0","a258c000004VBKJAA4","Soft cost","Title Insurance / Recording","","505.0","","","0.0","100.0","","500.0","","","fgr9x7oiynp9h4molb","CLA-BD-0010256","","","","","","","","",""
"a238c0000054JJLAA2","false","","a258c000004VBKLAA4","Soft cost","Appraisal","","4.0","","","0.0","","","0.0","","","fjig8ciqqh4x1ksyib","CLA-BD-0010257","","","","","","","","",""
"a238c0000054IjxAAE","false","","a258c000004VBCWAA4","","Insulation","","190.0","","","0.0","","0.0","0.0","","","fl28jymutacuk4xkhi","CLA-BD-0008289","","","","","","","","",""
"a238c0000054JJMAA2","false","","a258c000004VBKLAA4","Hard cost","Landscaping","","250.0","","","0.0","","","0.0","","","fv6cdotfcsojsn76b8","CLA-BD-0010258","","","","","","","","",""
"a238c0000054Il6AAE","false","","a258c000004VBCWAA4","","Contingency / Reserve","","400.0","","","0.0","","0.0","0.0","","","fvrimmj7lab3j708qb","CLA-BD-0008360","","","","","","","","",""
"a238c0000054JJNAA2","false","8050.0","a258c000004VBKIAA4","","Stairs","","110.0","","","0.0","100.0","0.5367","8050.0","","","fxma3ede62g2gkz3be","CLA-BD-0010259","","","","","","","","",""
"a238c0000054JJOAA2","false","","a258c000004VBKJAA4","Hard cost","HVAC","","204.0","","","0.0","","","0.0","","","g3lrv4eqa5d3m687ky","CLA-BD-0010260","","","","","","","","",""
"a238c0000054Il7AAE","false","1200.0","a258c000004VBCUAA4","Soft cost","Permits / Fees","","10.0","","","0.0","100.0","0.08","1200.0","","0.0","g53pr44z84v51djtfw","CLA-BD-0008361","","","","","","","","",""
"a238c0000054JJPAA2","false","","a258c000004VBKKAA4","Land cost","Offsite Expenses","","401.0","","","0.0","","","0.0","","","g65enwafq4qwbig5fp","CLA-BD-0010261","","","","","","","","",""
"a238c0000054JJQAA2","false","900.0","a258c000004VBKMAA4","Soft cost","Impact Fees","","20.0","","","0.0","100.0","","900.0","","","g9i2kkzx6fh3enfmgj","CLA-BD-0010262","","","","","","","","",""
"a238c0000054JJRAA2","false","","a258c000004VBKLAA4","Soft cost","Furniture, Fixtures & Equipment","","9.0","","","0.0","","","0.0","","","g9oe5ncskk586qlw90","CLA-BD-0010263","","","","","","","","",""
"a238c0000054JJSAA2","false","","a258c000004VBKKAA4","Soft cost","Bonds & Insurance","","504.0","","","0.0","","","0.0","","","gdtmok3k52bpshc7wg","CLA-BD-0010264","","","","","","","","",""
"a238c0000054Il8AAE","false","","a258c000004VBCXAA4","Soft cost","Appraisal","","4.0","","","0.0","","0.0","0.0","","","gdxz2lvivuca5rupb4","CLA-BD-0008362","","","","","","","","",""
"a238c0000054JJTAA2","false","75000.0","a258c000004VBK4AAO","","HVAC","","180.0","0.0","","66.6667","33.3333","5.0","25000.0","","50000.0","ggn1kaskz56bo889la","CLA-BD-0010265","","","","","","","","",""
"a238c0000054Il9AAE","false","","a258c000004VBCWAA4","","Windows","","80.0","","","0.0","","0.0","0.0","","","gh1tyuj5474e8owys5","CLA-BD-0008363","","","","","","","","",""
"a238c0000054JJUAA2","false","","a258c000004VBKJAA4","Soft cost","Appraisal","","503.0","","","0.0","","","0.0","","","gjggvqeq5fv3l7b70b","CLA-BD-0010266","","","","","","","","",""
"a238c0000054IlAAAU","false","","a258c000004VBCXAA4","Hard cost","Lighting Fixtures","","170.0","","","0.0","","0.0","0.0","","","gjhcuv1rqwg7bj5m7q","CLA-BD-0008364","","","","","","","","",""
"a238c0000054JJVAA2","false","","a258c000004VBKKAA4","Hard cost","Hard Cost Contingency","","213.0","","","0.0","","","0.0","","","gld4vzi90fl8a94rqu","CLA-BD-0010267","","","","","","","","",""
"a238c0000054JJWAA2","false","","a258c000004VBKLAA4","","Other Costs","","3.0","","","0.0","","","0.0","","","gmcop6xz6o0k3cudkc","CLA-BD-0010268","","","","","","","","",""
"a238c0000054JJXAA2","false","1800.0","a258c000004VBKLAA4","Soft cost","Insurance","","330.0","","","0.0","100.0","","1800.0","","","gowt25hleszdoi7gbe","CLA-BD-0010269","","","","","","","","",""
"a238c0000054IlBAAU","false","","a258c000004VBCXAA4","Soft cost","Marketing","","10.0","","","0.0","","0.0","0.0","","","gp21dqc96ci7ptmcrf","CLA-BD-0008365","","","","","","","","",""
"a238c0000054JJYAA2","false","","a258c000004VBKJAA4","Interest reserve","Reserves","","300.0","","","0.0","","","0.0","","","gqxzz0bgs0yjpgzq1n","CLA-BD-0010270","","","","","","","","",""
"a238c0000054JJZAA2","false","550.0","a258c000004VBKKAA4","Soft cost","Surveys","","501.0","","","0.0","100.0","","550.0","","","grmjzu8k9tlny63wyf","CLA-BD-0010271","","","","","","","","",""
"a238c0000054JJaAAM","false","","a258c000004VBKLAA4","Land cost","Land Purchase","","10.0","","","0.0","","","0.0","","","gwzxj1fagbsrntuk4b","CLA-BD-0010272","","","","","","","","",""
"a238c0000054JJbAAM","false","","a258c000004VBKMAA4","Hard cost","Painting","","210.0","","","0.0","","","0.0","","","gxmno4y63g06rx1yaj","CLA-BD-0010273","","","","","","","","",""
"a238c0000054IlCAAU","false","","a258c000004VBCWAA4","","Asphalt / Driveway","","270.0","","","0.0","","0.0","0.0","","","gxp1n2k6lar2nhgvf1","CLA-BD-0008366","","","","","","","","",""
"a238c0000054JJcAAM","false","","a258c000004VBKMAA4","Land cost","Offsite Expenses","","30.0","","","0.0","","","0.0","","","h4p9p23f0pb7j210wy","CLA-BD-0010274","","","","","","","","",""
"a238c0000054JJdAAM","false","","a258c000004VBKMAA4","Hard cost","Siding","","130.0","","","0.0","","","0.0","","","h8j4d5q28dnnk6ewvd","CLA-BD-0010275","","","","","","","","",""
"a238c0000054JJeAAM","false","31500.0","a258c000004VBK4AAO","","Interior Doors & Hardware","","100.0","0.0","","49.2063","50.7937","2.1","16000.0","","15500.0","hbuqcyspdkk8p16p4g","CLA-BD-0010276","","","","","","","","",""
"a238c0000054JJfAAM","false","2600.0","a258c000004VBKMAA4","Soft cost","Taxes","","310.0","","","0.0","100.0","","2600.0","","","hc6f0fjp35swtcwr1b","CLA-BD-0010277","","","","","","","","",""
"a238c0000054JJgAAM","false","31500.0","a258c000004VBKIAA4","","Exterior Doors","","90.0","0.0","","65.0793","34.9207","2.1","11000.01","","20499.99","he4ol3khmgzdcx2jan","CLA-BD-0010278","","","","","","","","",""
"a238c0000054IlDAAU","false","50000.0","a258c000004VBCUAA4","Soft cost","Furniture, Fixtures & Equipment","","9.0","","","0.0","100.0","3.3333","50000.0","","0.0","hetxb47o3ng66s610z","CLA-BD-0008367","","","","","","","","",""
"a238c0000054JJhAAM","false","","a258c000004VBKMAA4","Land cost","Land Closing Costs / Legal","","20.0","","","0.0","","","0.0","","","hifjtz38mcgkbu1q3d","CLA-BD-0010279","","","","","","","","",""
"a238c0000054JJiAAM","false","","a258c000004VBKLAA4","Hard cost","Framing & Trusses","","60.0","","","0.0","","","0.0","","","hj3nfo8frv2lxsgtwl","CLA-BD-0010280","","","","","","","","",""
"a238c0000054IlEAAU","false","2600.0","a258c000004VBCUAA4","Soft cost","Taxes","","310.0","","","0.0","100.0","0.1733","2600.0","","0.0","hn04oyvogf8kvhi6l6","CLA-BD-0008368","","","","","","","","",""
"a238c0000054JJjAAM","false","","a258c000004VBKMAA4","Hard cost","Stairs","","110.0","","","0.0","","","0.0","","","hq3i2ihf42jcr41vly","CLA-BD-0010281","","","","","","","","",""
"a238c0000054JJkAAM","false","90000.0","a258c000004VBKIAA4","","Insulation","","190.0","","","0.0","100.0","6.0","90000.0","","","ht8zr5p0zcjrfedasc","CLA-BD-0010282","","","","","","","","",""
"a238c0000054JJlAAM","false","","a258c000004VBKMAA4","Hard cost","Interior Doors & Hardware","","100.0","","","0.0","","","0.0","","","hwimqffxhe4wqfppqj","CLA-BD-0010283","","","","","","","","",""
"a238c0000054JJmAAM","false","","a258c000004VBKMAA4","Hard cost","Electrical","","160.0","","","0.0","","","0.0","","","hx6mbgn9kmornnatlg","CLA-BD-0010284","","","","","","","","",""
"a238c0000054JJnAAM","false","12500.0","a258c000004VBK4AAO","","Plumbing","","150.0","","","0.0","100.0","0.8333","12500.0","","","hx84bdd9e5g6fzah7x","CLA-BD-0010285","","","","","","","","",""
"a238c0000054JJoAAM","false","","a258c000004VBKLAA4","Hard cost","Asphalt / Driveway","","270.0","","","0.0","","","0.0","","","i7ffkmxi98cd6kff9a","CLA-BD-0010286","","","","","","","","",""
"a238c0000054JJpAAM","false","","a258c000004VBKMAA4","","Other Costs","","3.0","","","0.0","","","0.0","","","i89afbecced2u3crwu","CLA-BD-0010287","","","","","","","","",""
"a238c0000054IlFAAU","false","","a258c000004VBCWAA4","","Plumbing","","150.0","","","0.0","","0.0","0.0","","","in5wy9q77vvtvtx7b7","CLA-BD-0008369","","","","","","","","",""
"a238c0000054JJqAAM","false","","a258c000004VBKKAA4","Soft cost","Water & Sewer Inspection","","506.0","","","0.0","","","0.0","","","io16prmen6xiqfuvhq","CLA-BD-0010288","","","","","","","","",""
"a238c0000054IlGAAU","false","","a258c000004VBK5AAO","","Rebar","","40.0","","","0.0","","","0.0","","","iskmjakafv39fybsa4","CLA-BD-0008370","","","","","","","","",""
"a238c0000054IlHAAU","false","","a258c000004VBCVAA4","","Landscaping","","250.0","","","0.0","","0.0","0.0","","","iwcmlki56juubeu4c7","CLA-BD-0008371","","","","","","","","",""
"a238c0000054JJrAAM","false","","a258c000004VBKJAA4","Soft cost","Impact Fees","","502.0","","","0.0","","","0.0","","","ixxl2neix9ca469peb","CLA-BD-0010289","","","","","","","","",""
"a238c0000054IlIAAU","false","2600.0","a258c000004VBCVAA4","","Taxes","","310.0","","","0.0","100.0","0.104","2600.0","","","j1v1ljm1tnxer7qo0g","CLA-BD-0008372","","","","","","","","",""
"a238c000005VvkmAAC","false","","a258c000002D5uQAAS","","Rebar","","40.0","","","0.0","","","0.0","","","j2a2lixiil7adbrm1y","CLA-BD-0001985","","","","","","","","",""
"a238c0000054JJsAAM","false","","a258c000004VBKJAA4","Soft cost","Bonds & Insurance","","504.0","","","0.0","","","0.0","","","j5eavd2wkh294a7x61","CLA-BD-0010290","","","","","","","","",""
"a238c0000054JJtAAM","false","8000.0","a258c000004VBKIAA4","","Electrical","","160.0","","","0.0","100.0","0.5333","8000.0","","","j6lgr7hlcjs47eio8k","CLA-BD-0010291","","","","","","","","",""
"a238c0000054JJuAAM","false","","a258c000004VBKKAA4","Hard cost","Drywall","","209.0","","","0.0","","","0.0","","","j7tk4f023afrs9901n","CLA-BD-0010292","","","","","","","","",""
"a238c0000054IlJAAU","false","","a258c000004VBCUAA4","Soft cost","Bonds & Insurance","","6.0","","","0.0","","0.0","0.0","","","j9l91qf2o21o8qfjfu","CLA-BD-0008373","","","","","","","","",""
"a238c0000054JJvAAM","false","","a258c000004VBKLAA4","Hard cost","Tile & Carpet","","230.0","","","0.0","","","0.0","","","jr2k8jhe10jz59r0r8","CLA-BD-0010293","","","","","","","","",""
"a238c0000054JJwAAM","false","","a258c000004VBKKAA4","Hard cost","Electrical","","205.0","","","0.0","","","0.0","","","jrojhhbheibljmve0n","CLA-BD-0010294","","","","","","","","",""
"a238c0000054JJxAAM","false","","a258c000004VBKJAA4","Hard cost","Roofing","","208.0","","","0.0","","","0.0","","","jrzn0fu2k5tidy3d28","CLA-BD-0010295","","","","","","","","",""
"a238c0000054IlKAAU","false","75680.0","a258c000004VBCUAA4","Hard cost","Steel","","50.0","65500.0","","0.0","13.4514","5.0453","10180.0","","0.0","jtyad7kr64wvlguwvm","CLA-BD-0008374","","","","","","","","",""
"a238c000005VvkvAAC","false","","a258c000002D5uQAAS","","Pool Enclosure","","60.0","","","0.0","","","0.0","","","kb4tjj2439vlx0lnzs","CLA-BD-0001994","","","","","","","","",""
"a238c0000054IlLAAU","false","900.0","a258c000004VBCUAA4","Soft cost","Impact Fees","","20.0","","","0.0","100.0","0.06","900.0","","0.0","khaxrf4unjsf0fx3ti","CLA-BD-0008375","","","","","","","","",""
"a238c0000054JJyAAM","false","4000.0","a258c000004VBK4AAO","","Sheathing","","70.0","","","0.0","100.0","0.2667","4000.0","","","krxoowg9aqa9cay3tz","CLA-BD-0010296","","","","","","","","",""
"a238c0000054IlMAAU","false","1800.0","a258c000004VBCVAA4","","Insurance","","330.0","","","0.0","100.0","0.072","1800.0","","","kssjysviteh5ungvry","CLA-BD-0008376","","","","","","","","",""
"a238c0000054IlNAAU","false","","a258c000004VBCVAA4","","Insulation","","190.0","","","0.0","","0.0","0.0","","","l6iaa5t2cdl58kokkr","CLA-BD-0008377","","","","","","","","",""
"a238c0000054JJzAAM","false","15000.0","a258c000004VBKIAA4","","Lighting Fixtures","","170.0","5000.0","","53.3333","13.3333","1.0","2000.0","","8000.0","lb6ubnkw0af5zs0qgd","CLA-BD-0010297","","","","","","","","",""
"a238c0000054IlOAAU","false","","a258c000004VBCUAA4","Hard cost","Gutters and Downspouts","","140.0","","","0.0","","0.0","0.0","","","ldtpdpqwxqso42p70i","CLA-BD-0008378","","","","","","","","",""
"a238c0000054IlPAAU","false","","a258c000004VBK5AAO","","Concrete","","30.0","","","0.0","","","0.0","","","lj2jq7dx7zpb3dhbcg","CLA-BD-0008379","","","","","","","","",""
"a238c0000054IlQAAU","false","","a258c000004VBCWAA4","","Gutters and Downspouts","","140.0","","","0.0","","0.0","0.0","","","lpehtt9sk2hlv1c8dj","CLA-BD-0008380","","","","","","","","",""
"a238c0000054IlRAAU","false","","a258c000004VBCXAA4","","Other Costs","","3.0","","","0.0","","0.0","0.0","","","lvpfyuhu07vxyxj7kq","CLA-BD-0008381","","","","","","","","",""
"a238c0000054JK0AAM","false","1200.0","a258c000004VBKLAA4","Soft cost","Permits / Fees","","10.0","","","0.0","100.0","","1200.0","","","lxemk30jzfhpbchhs1","CLA-BD-0010298","","","","","","","","",""
"a238c0000054JK1AAM","false","","a258c000004VBKJAA4","Soft cost","Furniture, Fixtures & Equipment","","508.0","","","0.0","","","0.0","","","m07f2iktos6w7md08v","CLA-BD-0010299","","","","","","","","",""
"a238c0000054IlSAAU","false","","a258c000004VBCWAA4","","HVAC","","180.0","","","0.0","","0.0","0.0","","","m6ijr4kgp7y46fmr7u","CLA-BD-0008382","","","","","","","","",""
"a238c0000054JK2AAM","false","2300.0","a258c000004VBKKAA4","Soft cost","Taxes","","507.0","","","0.0","100.0","","2300.0","","","m7wje9kiw66efx1g5k","CLA-BD-0010300","","","","","","","","",""
"a238c000005Vvl9AAC","false","","a258c000002D5uQAAS","","Concrete","","30.0","","","0.0","","","0.0","","","mia7yyooiaygr1iys3","CLA-BD-0002008","","","","","","","","",""
"a238c0000054JK3AAM","false","2600.0","a258c000004VBKIAA4","","Taxes","","310.0","","","0.0","100.0","0.1733","2600.0","","","moi0cdkn7sqck09lpr","CLA-BD-0010301","","","","","","","","",""
"a238c0000054IlTAAU","false","","a258c000004VBCVAA4","","Plumbing","","150.0","","","0.0","","0.0","0.0","","","moqwchnf3pgsx6ef0a","CLA-BD-0008383","","","","","","","","",""
"a238c0000054IlUAAU","false","","a258c000004VBCUAA4","Soft cost","Architectural & Engineering","","2.0","","","0.0","","0.0","0.0","","","mw5tqg8r8gkhcuplxh","CLA-BD-0008384","","","","","","","","",""
"a238c0000054JK4AAM","false","2600.0","a258c000004VBK4AAO","","Taxes","","310.0","","","0.0","100.0","0.1733","2600.0","","","mwqqnu54pbgi0d3woa","CLA-BD-0010302","","","","","","","","",""
"a238c0000054JK5AAM","false","2800.0","a258c000004VBKIAA4","","Gutters and Downspouts","","140.0","","","0.0","100.0","0.1867","2800.0","","","n4uv6je4v9l0ddumrd","CLA-BD-0010303","","","","","","","","",""
"a238c0000054IlVAAU","false","","a258c000004VBCUAA4","Hard cost","Stairs","","110.0","","","0.0","","0.0","0.0","","","nemkr0l9mhxf01rcms","CLA-BD-0008385","","","","","","","","",""
"a238c0000054JK6AAM","false","150000.0","a258c000004VBKIAA4","","Drywall","","200.0","","","0.0","100.0","10.0","150000.0","","","ney0v3a5ob0im1y22k","CLA-BD-0010304","","","","","","","","",""
"a238c0000054JK7AAM","false","1800.0","a258c000004VBKMAA4","Soft cost","Insurance","","330.0","","","0.0","100.0","","1800.0","","","njeb4qfaq43gmy71po","CLA-BD-0010305","","","","","","","","",""
"a238c0000054IlWAAU","false","0.0","a258c000004VBCUAA4","Soft cost","Marketing","","10.0","","","0.0","0.0","0.0","0.0","","0.0","nlayijvze41bvw908j","CLA-BD-0008386","","","","","","","","",""
